TIME;AUD_FwsNumber;AUD_AlarmNumber;FCUALTSELOUT_simaplaw_a;FCUALTSELOUT_simaplaw_b;FCU_AltKnobIncrement;IR1OUT_a4_i_150_GPS_UTC_hours;IR1OUT_a4_i_150_GPS_UTC_minutes;IR1OUT_a4_i_150_GPS_UTC_seconds;BAP1ENGDOUT_simaplaw_a;BAP2ENGDOUT_simaplaw_b;B1FDENGDNCOUT_simaplaw_a;B1FDENGDNCOUT_simaplaw_b;BATHRENGDOUT;P_PEDALS_STEERING;P_PEDAL_LEFT_BRAKE;P_PEDAL_LEFT_BRAKE_PERCENT;P_PEDAL_RIGHT_BRAKE;P_PEDAL_RIGHT_BRAKE_PERCENT;P_THROTTLE_LEVER_ANGLE_ENGINE_1;P_THROTTLE_LEVER_ANGLE_ENGINE_2;P_THROTTLE_LEVER_ANGLE_ENGINE_3;P_THROTTLE_LEVER_ANGLE_ENGINE_4;P_LEFT_SIDESTICK_TRIGGER_PRESSED;P_LG_PANEL_ANTI_SKID_POSITION_SELECTED;P_LG_PANEL_GEAR_DOWN_REQUEST;P_LG_PANEL_GEAR_UP_REQUEST;P_LEFT_SIDESTICK_PITCH_CTRL;P_LEFT_SIDESTICK_ROLL_CTRL;P_RIGHT_SIDESTICK_PITCH_CTRL;P_RIGHT_SIDESTICK_ROLL_CTRL;P_LEFT_SIDESTICK_INSTINCTIVE_DISCONNECT;CKT_Engine1MasterLeverOn;CKT_Engine2MasterLeverOn;CKT_ThrustLeverAngle[0];CKT_ThrustLeverAngle[1];CKT_ThrustLeverAngle[2];CKT_ThrustLeverAngle[3];P_FLAPS_BOOLEAN_1;P_FLAPS_BOOLEAN_2;P_FLAPS_BOOLEAN_3;P_FLAPS_BOOLEAN_4;P_FLAPS_BOOLEAN_5;P_GLS_L_MASTER_WARNING_BUTTON_PUSHED;P_GLS_R_MASTER_CAUTION_BUTTON_PUSHED;P_GLS_R_MASTER_WARNING_BUTTON_PUSHED;FCU_LeftBaroSetting;ALTFCU;BGOTOFCUOUT_simaplaw_a;FCGS_FcuFpaSelect;FCGS_FcuVerticalSpeedSelect;FCGS_HdgTrkTargetToBeDisplayedOnFcu;FCUALTSELPROUT_simaplaw_a;FCULATSELPROUT_simaplaw_a;FCUMACHSELOUT_simaplaw_a;FCUMODEOUT_simaplaw_a;FCURANGEOUT_simaplaw_a;FCUSPDSELOUT_simaplaw_a;FCUSPDSELPROUT_simaplaw_a;FCUVSSELPROUT_simaplaw_a;FCU_AdaptSdpKnobPull;FCU_AdaptSpdKnobPush;FCU_AltRateSelector;FCU_RightBaroSetting;FCU_AdaptRangeCpt10Nm;FCU_AdaptRangeCpt20Nm;FCU_AdaptRangeFo10Nm;FCU_AdaptRangeFo20Nm;FCU_AdaptRangeFo40Nm;ALTITUDE;SPEED;AOI;AlarmActive;AOIpT
450.32;0.0;0.0;11000.0;11000.0;0.0;10.0;15.0;32.0;1.0;0.0;1.0;1.0;1.0;0.55284;0.0;0.0;0.0;0.0;0.07498200000000001;0.07498200000000001;-0.042847;0.053558;0.0;1.0;0.0;1.0;-0.051931;-0.073196;-0.06806;0.017893;0.0;0.0;1.0;0.0;0.0;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;11000.0;1.0;1.8;1800.0;-169.0;110.0;-169.0;1.0;4.0;8.0;210.0;210.0;18.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;8872.901667669888;209.47690667343866;;0;
450.33;0.0;0.0;11000.0;11000.0;0.0;10.0;15.0;32.0;1.0;0.0;1.0;1.0;1.0;0.54027;0.0;0.0;0.0;0.0;0.042847;0.08569299999999999;-0.096405;0.07498200000000001;0.0;1.0;0.0;1.0;-0.06115900000000001;-0.073196;-0.06690700000000001;0.017893;0.0;0.0;1.0;0.0;0.0;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;11000.0;1.0;1.8;1800.0;-169.0;110.0;-169.0;1.0;4.0;8.0;210.0;210.0;18.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;8872.886111643826;209.4766078720702;;0;
450.34;0.0;0.0;11000.0;11000.0;0.0;10.0;15.0;32.0;1.0;0.0;1.0;1.0;1.0;0.55284;0.0;0.0;0.0;0.0;0.08569299999999999;0.07498200000000001;-0.021423;0.032135000000000004;0.0;1.0;0.0;1.0;-0.023092;-0.037161;-0.06690700000000001;0.017893;0.0;0.0;1.0;0.0;0.0;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;11000.0;1.0;1.8;1800.0;-169.0;110.0;-169.0;1.0;4.0;8.0;210.0;210.0;18.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;8872.870551249956;209.47630898810988;;0;
450.35;0.0;0.0;11000.0;11000.0;0.0;10.0;15.0;32.0;1.0;0.0;1.0;1.0;1.0;0.5434100000000001;0.0;0.0;0.0;0.0;0.053558;0.08569299999999999;-0.06427000000000001;0.053558;0.0;1.0;0.0;1.0;-0.07961599999999999;-0.073196;-0.06806;0.017893;0.0;0.0;1.0;0.0;0.0;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;11000.0;1.0;1.8;1800.0;-169.0;110.0;-169.0;1.0;4.0;8.0;210.0;210.0;18.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;8872.85498648836;209.47601002155992;;0;
450.36;0.0;0.0;11000.0;11000.0;0.0;10.0;15.0;32.0;1.0;0.0;1.0;1.0;1.0;0.55284;0.0;0.0;0.0;0.0;0.06427000000000001;0.096405;-0.032135000000000004;0.053558;0.0;1.0;0.0;1.0;-0.070388;-0.073196;-0.06806;0.019003;0.0;0.0;1.0;0.0;0.0;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;11000.0;1.0;1.8;1800.0;-169.0;110.0;-169.0;1.0;4.0;8.0;210.0;210.0;18.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;8872.839417359115;209.47571097242275;;0;
450.37;0.0;0.0;11000.0;11000.0;0.0;10.0;15.0;32.0;1.0;0.0;1.0;1.0;1.0;0.54655;0.0;0.0;0.0;0.0;0.06427000000000001;0.08569299999999999;-0.07498200000000001;0.06427000000000001;0.0;1.0;0.0;1.0;-0.023092;0.0022522;-0.06690700000000001;0.019003;0.0;0.0;1.0;0.0;0.0;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;11000.0;1.0;1.8;1800.0;-169.0;110.0;-169.0;1.0;4.0;8.0;210.0;210.0;18.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;8872.823843862314;209.4754118407007;;0;
450.38;0.0;0.0;11000.0;11000.0;0.0;10.0;15.0;32.0;1.0;0.0;1.0;1.0;1.0;0.54655;0.0;0.0;0.0;0.0;0.07498200000000001;0.08569299999999999;0.021423;0.010712;0.0;1.0;0.0;1.0;-0.081923;-0.073196;-0.069214;0.019003;0.0;0.0;1.0;0.0;0.0;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;11000.0;1.0;1.8;1800.0;-169.0;110.0;-169.0;1.0;4.0;8.0;210.0;210.0;18.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;8872.808265998034;209.4751126263962;;0;
450.39;0.0;0.0;11000.0;11000.0;0.0;10.0;15.0;32.0;1.0;0.0;1.0;1.0;1.0;0.54655;0.0;0.0;0.0;0.0;0.06427000000000001;0.08569299999999999;-0.06427000000000001;0.053558;0.0;1.0;0.0;1.0;-0.070388;-0.055179;-0.06690700000000001;0.016782;0.0;0.0;1.0;0.0;0.0;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;11000.0;1.0;1.8;1800.0;-169.0;110.0;-169.0;1.0;4.0;8.0;210.0;210.0;18.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;8872.79268376635;209.47481332951136;;0;
450.4;0.0;0.0;11000.0;11000.0;0.0;10.0;15.0;32.0;1.0;0.0;1.0;1.0;1.0;0.5497;0.0;0.0;0.0;0.0;0.053558;0.08569299999999999;-0.06427000000000001;0.053558;0.0;1.0;0.0;1.0;-0.075002;-0.037161;-0.06806;0.017893;0.0;0.0;1.0;0.0;0.0;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;11000.0;1.0;1.8;1800.0;-169.0;110.0;-169.0;1.0;4.0;8.0;210.0;210.0;18.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;8872.777097167362;209.47451395004884;;0;
450.41;0.0;0.0;11000.0;11000.0;0.0;10.0;15.0;32.0;1.0;0.0;1.0;1.0;1.0;0.54655;0.0;0.0;0.0;0.0;0.053558;0.07498200000000001;-0.032135000000000004;0.053558;0.0;1.0;0.0;1.0;-0.06115900000000001;-0.055179;-0.06806;0.019003;0.0;0.0;1.0;0.0;0.0;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;11000.0;1.0;1.8;1800.0;-169.0;110.0;-169.0;1.0;4.0;8.0;210.0;210.0;18.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;8872.761506201141;209.47421448801083;;0;
450.42;0.0;0.0;11000.0;11000.0;0.0;10.0;15.0;32.0;1.0;0.0;1.0;1.0;1.0;0.5497;0.0;0.0;0.0;0.0;0.08569299999999999;0.07498200000000001;0.010712;0.021423;0.0;1.0;0.0;1.0;-0.077309;0.0022522;-0.06690700000000001;0.017893;0.0;0.0;1.0;0.0;0.0;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;11000.0;1.0;1.8;1800.0;-169.0;110.0;-169.0;1.0;4.0;8.0;210.0;210.0;18.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;8872.74591086777;209.47391494339968;;0;
450.43;0.0;0.0;11000.0;11000.0;0.0;10.0;15.0;32.0;1.0;0.0;1.0;1.0;1.0;0.5497;0.0;0.0;0.0;0.0;0.06427000000000001;0.07498200000000001;-0.053558;0.042847;0.0;1.0;0.0;1.0;-0.041549;-0.073196;-0.06690700000000001;0.017893;0.0;0.0;1.0;0.0;0.0;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;11000.0;1.0;1.8;1800.0;-169.0;110.0;-169.0;1.0;4.0;8.0;210.0;210.0;18.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;8872.73031116734;209.4736153162177;;0;
450.44;0.0;0.0;11000.0;11000.0;0.0;10.0;15.0;32.0;1.0;0.0;1.0;1.0;1.0;0.5497;0.0;0.0;0.0;0.0;0.07498200000000001;0.07498200000000001;-0.042847;0.042847;0.0;1.0;0.0;1.0;-0.065773;-0.036035000000000005;-0.06806;0.017893;0.0;0.0;1.0;0.0;0.0;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;11000.0;1.0;1.8;1800.0;-169.0;110.0;-169.0;1.0;4.0;8.0;210.0;210.0;18.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;8872.714707099927;209.47331560646742;;0;
450.45;0.0;0.0;11000.0;11000.0;0.0;10.0;15.0;32.0;1.0;0.0;1.0;1.0;1.0;0.54655;0.0;0.0;0.0;0.0;0.06427000000000001;0.07498200000000001;-0.10712;0.08569299999999999;0.0;1.0;0.0;1.0;-0.038088;-0.0090088;-0.06690700000000001;0.019003;0.0;0.0;1.0;0.0;0.0;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;11000.0;1.0;1.8;1800.0;-169.0;110.0;-169.0;1.0;4.0;8.0;210.0;210.0;18.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;8872.699098665613;209.47301581415095;;0;
450.46;0.0;0.0;11000.0;11000.0;0.0;10.0;15.0;32.0;1.0;0.0;1.0;1.0;1.0;0.55284;0.0;0.0;0.0;0.0;0.07498200000000001;0.07498200000000001;0.010712;0.021423;0.0;1.0;0.0;1.0;-0.043856;-0.038287;-0.06806;0.019003;0.0;0.0;1.0;0.0;0.0;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;11000.0;1.0;1.8;1800.0;-169.0;110.0;-169.0;1.0;4.0;8.0;210.0;210.0;18.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;8872.683485864489;209.4727159392708;;0;
450.47;0.0;0.0;11000.0;11000.0;0.0;10.0;15.0;32.0;1.0;0.0;1.0;1.0;1.0;0.55284;0.0;0.0;0.0;0.0;0.06427000000000001;0.08569299999999999;-0.08569299999999999;0.07498200000000001;0.0;1.0;0.0;1.0;-0.070388;-0.037161;-0.069214;0.016782;0.0;0.0;1.0;0.0;0.0;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;11000.0;1.0;1.8;1800.0;-169.0;110.0;-169.0;1.0;4.0;8.0;210.0;210.0;18.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;8872.667868696633;209.47241598182936;;0;
450.48;0.0;0.0;11000.0;11000.0;0.0;10.0;15.0;32.0;1.0;0.0;1.0;1.0;1.0;0.5434100000000001;0.0;0.0;0.0;0.0;0.06427000000000001;0.08569299999999999;-0.032135000000000004;0.053558;0.0;1.0;0.0;1.0;-0.083077;-0.02027;-0.06690700000000001;0.017893;0.0;0.0;1.0;0.0;0.0;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;11000.0;1.0;1.8;1800.0;-169.0;110.0;-169.0;1.0;4.0;8.0;210.0;210.0;18.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;8872.652247162125;209.47211594182878;;0;
450.49;0.0;0.0;11000.0;11000.0;0.0;10.0;15.0;32.0;1.0;0.0;1.0;1.0;1.0;0.5497;0.0;0.0;0.0;0.0;0.053558;0.07498200000000001;-0.06427000000000001;0.06427000000000001;0.0;1.0;0.0;1.0;-0.081923;-0.0045044;-0.06690700000000001;0.017893;0.0;0.0;1.0;0.0;0.0;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;11000.0;1.0;1.8;1800.0;-169.0;110.0;-169.0;1.0;4.0;8.0;210.0;210.0;18.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;8872.636621261052;209.47181581927165;;0;
450.5;0.0;0.0;11000.0;11000.0;0.0;10.0;15.0;32.0;1.0;0.0;1.0;1.0;1.0;0.54655;0.0;0.0;0.0;0.0;0.06427000000000001;0.08569299999999999;-0.042847;0.053558;0.0;1.0;0.0;1.0;-0.075002;-0.073196;-0.069214;0.017893;0.0;0.0;1.0;0.0;0.0;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;11000.0;1.0;1.8;1800.0;-169.0;110.0;-169.0;1.0;4.0;8.0;210.0;210.0;18.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;8872.620990993495;209.4715156141601;;0;
450.51;0.0;0.0;11000.0;11000.0;0.0;10.0;15.0;32.0;1.0;0.0;1.0;1.0;1.0;0.5434100000000001;0.0;0.0;0.0;0.0;0.08569299999999999;0.096405;-0.07498200000000001;0.053558;0.0;1.0;0.0;1.0;-0.03232;-0.073196;-0.06690700000000001;0.017893;0.0;0.0;1.0;0.0;0.0;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;11000.0;1.0;1.8;1800.0;-169.0;110.0;-169.0;1.0;4.0;8.0;210.0;210.0;18.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;8872.605356359543;209.47121532649666;;0;
450.52;0.0;0.0;11000.0;11000.0;0.0;10.0;15.0;32.0;1.0;0.0;1.0;1.0;1.0;0.5497;0.0;0.0;0.0;0.0;0.08569299999999999;0.08569299999999999;-0.042847;0.06427000000000001;0.0;1.0;0.0;1.0;-0.084231;-0.073196;-0.06690700000000001;0.017893;0.0;0.0;1.0;0.0;0.0;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;11000.0;1.0;1.8;1800.0;-169.0;110.0;-169.0;1.0;4.0;8.0;210.0;210.0;18.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;8872.589717359271;209.4709149562836;;0;
450.53;0.0;0.0;11000.0;11000.0;0.0;10.0;15.0;32.0;1.0;0.0;1.0;1.0;1.0;0.54655;0.0;0.0;0.0;0.0;0.06427000000000001;0.08569299999999999;-0.06427000000000001;0.06427000000000001;0.0;1.0;0.0;1.0;-0.07961599999999999;-0.018018;-0.06806;0.017893;0.0;0.0;1.0;0.0;0.0;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;11000.0;1.0;1.8;1800.0;-169.0;110.0;-169.0;1.0;4.0;8.0;210.0;210.0;18.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;8872.57407399276;209.47061450352328;;0;
450.54;0.0;0.0;11000.0;11000.0;0.0;10.0;15.0;32.0;1.0;0.0;1.0;1.0;1.0;0.5497;0.0;0.0;0.0;0.0;0.07498200000000001;0.06427000000000001;0.032135000000000004;0.021423;0.0;1.0;0.0;1.0;-0.0046346;0.0;-0.070367;0.017893;0.0;0.0;1.0;0.0;0.0;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;11000.0;1.0;1.8;1800.0;-169.0;110.0;-169.0;1.0;4.0;8.0;210.0;210.0;18.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;8872.558426260108;209.47031396821805;;0;
450.55;0.0;0.0;11000.0;11000.0;0.0;10.0;15.0;32.0;1.0;0.0;1.0;1.0;1.0;0.54655;0.0;0.0;0.0;0.0;0.053558;0.096405;-0.08569299999999999;0.08569299999999999;0.0;1.0;0.0;1.0;-0.055391;-0.073196;-0.06690700000000001;0.019003;0.0;0.0;1.0;0.0;0.0;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;11000.0;1.0;1.8;1800.0;-169.0;110.0;-169.0;1.0;4.0;8.0;210.0;210.0;18.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;8872.542774161384;209.47001335037024;;0;
450.56;0.0;0.0;11000.0;11000.0;0.0;10.0;15.0;32.0;1.0;0.0;1.0;1.0;1.0;0.55284;0.0;0.0;0.0;0.0;0.07498200000000001;0.07498200000000001;-0.08569299999999999;0.07498200000000001;0.0;1.0;0.0;1.0;-0.041549;-0.073196;-0.06806;0.019003;0.0;0.0;1.0;0.0;0.0;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;11000.0;1.0;1.8;1800.0;-169.0;110.0;-169.0;1.0;4.0;8.0;210.0;210.0;18.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;8872.527117696669;209.46971264998223;;0;
450.57;0.0;0.0;11000.0;11000.0;0.0;10.0;15.0;32.0;1.0;0.0;1.0;1.0;1.0;0.54655;0.0;0.0;0.0;0.0;0.053558;0.08569299999999999;-0.07498200000000001;0.06427000000000001;0.0;1.0;0.0;1.0;-0.06115900000000001;-0.073196;-0.06690700000000001;0.017893;0.0;0.0;1.0;0.0;0.0;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;11000.0;1.0;1.8;1800.0;-169.0;110.0;-169.0;1.0;4.0;8.0;210.0;210.0;18.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;8872.51145686606;209.46941186705632;;0;
450.58;0.0;0.0;11000.0;11000.0;0.0;10.0;15.0;32.0;1.0;0.0;1.0;1.0;1.0;0.5497;0.0;0.0;0.0;0.0;0.053558;0.08569299999999999;-0.010712;0.021423;0.0;1.0;0.0;1.0;-0.023092;0.006756600000000001;-0.06806;0.019003;0.0;0.0;1.0;0.0;0.0;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;11000.0;1.0;1.8;1800.0;-169.0;110.0;-169.0;1.0;4.0;8.0;210.0;210.0;18.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;8872.495791669626;209.46911100159494;;0;
450.59;0.0;0.0;11000.0;11000.0;0.0;10.0;15.0;32.0;1.0;0.0;1.0;1.0;1.0;0.54655;0.0;0.0;0.0;0.0;0.06427000000000001;0.06427000000000001;-0.08569299999999999;0.07498200000000001;0.0;1.0;0.0;1.0;-0.023092;-0.0090088;-0.06806;0.019003;0.0;0.0;1.0;0.0;0.0;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;11000.0;1.0;1.8;1800.0;-169.0;110.0;-169.0;1.0;4.0;8.0;210.0;210.0;18.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;8872.480122107461;209.46881005360044;;0;
450.6;0.0;0.0;11000.0;11000.0;0.0;10.0;15.0;32.0;1.0;0.0;1.0;1.0;1.0;0.5434100000000001;0.0;0.0;0.0;0.0;0.07498200000000001;0.08569299999999999;-0.053558;0.053558;0.0;1.0;0.0;1.0;-0.0046346;0.0;-0.06806;0.017893;0.0;0.0;1.0;0.0;0.0;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;11000.0;1.0;1.8;1800.0;-169.0;110.0;-169.0;1.0;4.0;8.0;210.0;210.0;18.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;8872.46444817964;209.46850902307517;;0;
450.61;0.0;0.0;11000.0;11000.0;0.0;10.0;15.0;32.0;1.0;0.0;1.0;1.0;1.0;0.55284;0.0;0.0;0.0;0.0;0.06427000000000001;0.07498200000000001;-0.08569299999999999;0.07498200000000001;0.0;1.0;0.0;1.0;-0.031167;0.0;-0.069214;0.019003;0.0;0.0;1.0;0.0;0.0;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;11000.0;1.0;1.8;1800.0;-169.0;110.0;-169.0;1.0;4.0;8.0;210.0;210.0;18.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;8872.448769886249;209.46820791002133;;0;
450.62;0.0;0.0;11000.0;11000.0;0.0;10.0;15.0;32.0;1.0;0.0;1.0;1.0;1.0;0.54655;0.0;0.0;0.0;0.0;0.06427000000000001;0.08569299999999999;-0.021423;0.053558;0.0;1.0;0.0;1.0;-0.0046346;0.0022522;-0.06806;0.019003;0.0;0.0;1.0;0.0;0.0;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;11000.0;1.0;1.8;1800.0;-169.0;110.0;-169.0;1.0;4.0;8.0;210.0;210.0;18.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;8872.433087227373;209.46790671444145;;0;
450.63;0.0;0.0;11000.0;11000.0;0.0;10.0;15.0;32.0;1.0;0.0;1.0;1.0;1.0;0.5497;0.0;0.0;0.0;0.0;0.06427000000000001;0.08569299999999999;-0.08569299999999999;0.053558;0.0;1.0;0.0;1.0;-0.0046346;-0.038287;-0.06690700000000001;0.016782;0.0;0.0;1.0;0.0;0.0;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;11000.0;1.0;1.8;1800.0;-169.0;110.0;-169.0;1.0;4.0;8.0;210.0;210.0;18.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;8872.417400203092;209.46760543633786;;0;
450.64;0.0;0.0;11000.0;11000.0;0.0;10.0;15.0;32.0;1.0;0.0;1.0;1.0;1.0;0.5497;0.0;0.0;0.0;0.0;0.07498200000000001;0.07498200000000001;-0.032135000000000004;0.053558;0.0;1.0;0.0;1.0;-0.0046346;-0.073196;-0.06806;0.017893;0.0;0.0;1.0;0.0;0.0;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;11000.0;1.0;1.8;1800.0;-169.0;110.0;-169.0;1.0;4.0;8.0;210.0;210.0;18.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;8872.40170881349;209.46730407571278;;0;
450.65;0.0;0.0;11000.0;11000.0;0.0;10.0;15.0;32.0;1.0;0.0;1.0;1.0;1.0;0.5434100000000001;0.0;0.0;0.0;0.0;0.06427000000000001;0.096405;-0.096405;0.08569299999999999;0.0;1.0;0.0;1.0;-0.070388;-0.055179;-0.06690700000000001;0.019003;0.0;0.0;1.0;0.0;0.0;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;11000.0;1.0;1.8;1800.0;-169.0;110.0;-169.0;1.0;4.0;8.0;210.0;210.0;18.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;8872.38601305865;209.4670026325687;;0;
450.66;0.0;0.0;11000.0;11000.0;0.0;10.0;15.0;32.0;1.0;0.0;1.0;1.0;1.0;0.5497;0.0;0.0;0.0;0.0;0.06427000000000001;0.08569299999999999;0.021423;0.010712;0.0;1.0;0.0;1.0;-0.075002;-0.037161;-0.06806;0.017893;0.0;0.0;1.0;0.0;0.0;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;11000.0;1.0;1.8;1800.0;-169.0;110.0;-169.0;1.0;4.0;8.0;210.0;210.0;18.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;8872.370312938656;209.46670110690795;;0;
450.67;0.0;0.0;11000.0;11000.0;0.0;10.0;15.0;32.0;1.0;0.0;1.0;1.0;1.0;0.5434100000000001;0.0;0.0;0.0;0.0;0.053558;0.08569299999999999;-0.06427000000000001;0.07498200000000001;0.0;1.0;0.0;1.0;-0.023092;-0.073196;-0.06690700000000001;0.019003;0.0;0.0;1.0;0.0;0.0;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;11000.0;1.0;1.8;1800.0;-169.0;110.0;-169.0;1.0;4.0;8.0;210.0;210.0;18.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;8872.354608453586;209.46639949873278;;0;
450.68;0.0;0.0;11000.0;11000.0;0.0;10.0;15.0;32.0;1.0;0.0;1.0;1.0;1.0;0.5434100000000001;0.0;0.0;0.0;0.0;0.07498200000000001;0.07498200000000001;-0.053558;0.053558;0.0;1.0;0.0;1.0;-0.0046346;-0.022522;-0.06806;0.017893;0.0;0.0;1.0;0.0;0.0;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;11000.0;1.0;1.8;1800.0;-169.0;110.0;-169.0;1.0;4.0;8.0;210.0;210.0;18.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;8872.338899603532;209.46609780804567;;0;
450.69;0.0;0.0;11000.0;11000.0;0.0;10.0;15.0;32.0;1.0;0.0;1.0;1.0;1.0;0.5497;0.0;0.0;0.0;0.0;0.06427000000000001;0.08569299999999999;-0.08569299999999999;0.07498200000000001;0.0;1.0;0.0;1.0;-0.028859;-0.038287;-0.06806;0.017893;0.0;0.0;1.0;0.0;0.0;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;11000.0;1.0;1.8;1800.0;-169.0;110.0;-169.0;1.0;4.0;8.0;210.0;210.0;18.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;8872.323186388572;209.46579603484895;;0;
