TIME;AUD_FwsNumber;AUD_AlarmNumber;FCUALTSELOUT_simaplaw_a;FCUALTSELOUT_simaplaw_b;FCU_AltKnobIncrement;IR1OUT_a4_i_150_GPS_UTC_hours;IR1OUT_a4_i_150_GPS_UTC_minutes;IR1OUT_a4_i_150_GPS_UTC_seconds;BAP1ENGDOUT_simaplaw_a;B1FDENGDNCOUT_simaplaw_a;B1FDENGDNCOUT_simaplaw_b;BATHRENGDOUT;P_PEDALS_STEERING;P_PEDAL_LEFT_BRAKE;P_PEDAL_LEFT_BRAKE_PERCENT;P_PEDAL_RIGHT_BRAKE;P_PEDAL_RIGHT_BRAKE_PERCENT;P_THROTTLE_LEVER_ANGLE_ENGINE_1;P_THROTTLE_LEVER_ANGLE_ENGINE_2;P_THROTTLE_LEVER_ANGLE_ENGINE_3;P_THROTTLE_LEVER_ANGLE_ENGINE_4;P_LEFT_SIDESTICK_TRIGGER_PRESSED;P_LG_PANEL_ANTI_SKID_POSITION_SELECTED;P_LG_PANEL_GEAR_DOWN_REQUEST;P_LG_PANEL_GEAR_UP_REQUEST;P_LEFT_SIDESTICK_PITCH_CTRL;P_LEFT_SIDESTICK_ROLL_CTRL;P_RIGHT_SIDESTICK_PITCH_CTRL;P_RIGHT_SIDESTICK_ROLL_CTRL;P_LEFT_SIDESTICK_INSTINCTIVE_DISCONNECT;CKT_Engine1MasterLeverOn;CKT_Engine2MasterLeverOn;CKT_ThrustLeverAngle[0];CKT_ThrustLeverAngle[1];CKT_ThrustLeverAngle[2];CKT_ThrustLeverAngle[3];P_FLAPS_BOOLEAN_1;P_FLAPS_BOOLEAN_2;P_FLAPS_BOOLEAN_3;P_FLAPS_BOOLEAN_4;P_FLAPS_BOOLEAN_5;P_GLS_L_MASTER_CAUTION_BUTTON_PUSHED;P_GLS_L_MASTER_WARNING_BUTTON_PUSHED;P_GLS_R_MASTER_CAUTION_BUTTON_PUSHED;P_GLS_R_MASTER_WARNING_BUTTON_PUSHED;FCU_LeftBaroSetting;ALTFCU;BGOTOFCUOUT_simaplaw_a;FCGS_FcuVerticalSpeedSelect;FCGS_HdgTrkTargetToBeDisplayedOnFcu;FCUALTSELPROUT_simaplaw_a;FCULATSELPROUT_simaplaw_a;FCUMACHSELOUT_simaplaw_a;FCUMODEOUT_simaplaw_a;FCURANGEOUT_simaplaw_a;FCUSPDSELOUT_simaplaw_a;FCUSPDSELPROUT_simaplaw_a;FCUVSSELPROUT_simaplaw_a;FCU_AltRateSelector;FCU_RightBaroSetting;FCU_AdaptRangeCpt10Nm;FCU_AdaptRangeCpt20Nm;FCU_AdaptRangeCpt40Nm;FCU_AdaptRangeCpt80Nm;FCU_AdaptRangeFo10Nm;FCU_AdaptRangeFo160Nm;FCU_AdaptRangeFo20Nm;FCU_AdaptRangeFo40Nm;FCU_AdaptRangeFo80Nm;ALTITUDE;SPEED;AOI;AlarmActive;AOIpT
294.96;0.0;0.0;9000.0;9000.0;0.0;10.0;54.0;43.0;1.0;1.0;1.0;1.0;0.44909;0.0;0.0;0.0;0.0;0.10712;0.07498200000000001;0.2785;-0.07498200000000001;0.0;1.0;0.0;1.0;-0.06115900000000001;-0.036035000000000005;-0.06575299999999999;0.035666;0.0;1.0;1.0;26.5;26.5;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8911.192443067444;250.00000000000003;;0;
294.97;0.0;0.0;9000.0;9000.0;0.0;10.0;54.0;43.0;1.0;1.0;1.0;1.0;0.45852;0.0;0.0;0.0;0.0;0.096405;0.07498200000000001;0.20352;-0.07498200000000001;0.0;1.0;0.0;1.0;-0.03232;-0.073196;-0.06575299999999999;0.034555;0.0;1.0;1.0;26.5;26.5;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8911.279357751317;250.0;;0;
294.98;0.0;0.0;9000.0;9000.0;0.0;10.0;54.0;43.0;1.0;1.0;1.0;1.0;0.44909;0.0;0.0;0.0;0.0;0.08569299999999999;0.08569299999999999;0.24637;-0.07498200000000001;0.0;1.0;0.0;1.0;-0.07961599999999999;-0.073196;-0.06690700000000001;0.032333;0.0;1.0;1.0;26.5;26.5;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8911.366232721684;249.99999999999994;;0;
294.99;0.0;0.0;9000.0;9000.0;0.0;10.0;54.0;43.0;1.0;1.0;1.0;1.0;0.44909;0.0;0.0;0.0;0.0;0.096405;0.07498200000000001;0.2785;-0.08569299999999999;0.0;1.0;0.0;1.0;-0.0046346;-0.0045044;-0.06690700000000001;0.033444;0.0;1.0;1.0;26.5;26.5;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8911.453067974304;250.0;;0;
295.0;0.0;0.0;9000.0;9000.0;0.0;10.0;54.0;43.0;1.0;1.0;1.0;1.0;0.44909;0.0;0.0;0.0;0.0;0.08569299999999999;0.06427000000000001;0.2785;-0.08569299999999999;0.0;1.0;0.0;1.0;-0.023092;0.0;-0.06575299999999999;0.034555;0.0;1.0;1.0;26.5;26.5;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8911.539863504939;249.99999999999997;;0;
295.01;0.0;0.0;9000.0;9000.0;0.0;10.0;54.0;43.0;1.0;1.0;1.0;1.0;0.45538;0.0;0.0;0.0;0.0;0.06427000000000001;0.08569299999999999;0.22495;-0.053558;0.0;1.0;0.0;1.0;-0.023092;-0.073196;-0.06690700000000001;0.033444;0.0;1.0;1.0;26.5;26.5;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8911.62661930935;250.0;;0;
295.02;0.0;0.0;9000.0;9000.0;0.0;10.0;54.0;43.0;1.0;1.0;1.0;1.0;0.45538;0.0;0.0;0.0;0.0;0.08569299999999999;0.07498200000000001;0.31064;-0.07498200000000001;0.0;1.0;0.0;1.0;-0.070388;-0.073196;-0.0646;0.033444;0.0;1.0;1.0;26.5;26.5;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8911.713335383298;250.0;;0;
295.03;0.0;0.0;9000.0;9000.0;0.0;10.0;54.0;43.0;1.0;1.0;1.0;1.0;0.45538;0.0;0.0;0.0;0.0;0.07498200000000001;0.08569299999999999;0.25708000000000003;-0.07498200000000001;0.0;1.0;0.0;1.0;-0.042702;-0.073196;-0.06575299999999999;0.034555;0.0;1.0;1.0;26.5;26.5;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8911.80001172254;250.0;;0;
295.04;0.0;0.0;9000.0;9000.0;0.0;10.0;54.0;43.0;1.0;1.0;1.0;1.0;0.45538;0.0;0.0;0.0;0.0;0.096405;0.08569299999999999;0.26779000000000003;-0.07498200000000001;0.0;1.0;0.0;1.0;-0.07961599999999999;-0.073196;-0.06575299999999999;0.034555;0.0;1.0;1.0;26.5;26.5;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8911.886648322841;250.0;;0;
295.05;0.0;0.0;9000.0;9000.0;0.0;10.0;54.0;43.0;1.0;1.0;1.0;1.0;0.44909;0.0;0.0;0.0;0.0;0.10712;0.07498200000000001;0.23566;-0.07498200000000001;0.0;1.0;0.0;1.0;-0.083077;-0.04617;-0.06690700000000001;0.034555;0.0;1.0;1.0;26.5;26.5;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8911.97324517996;250.0;;0;
295.06;0.0;0.0;9000.0;9000.0;0.0;10.0;54.0;43.0;1.0;1.0;1.0;1.0;0.44909;0.0;0.0;0.0;0.0;0.08569299999999999;0.07498200000000001;0.2785;-0.096405;0.0;1.0;0.0;1.0;-0.0046346;-0.018018;-0.0646;0.034555;0.0;1.0;1.0;26.5;26.5;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8912.059802289656;250.0;;0;
295.07;0.0;0.0;9000.0;9000.0;0.0;10.0;54.0;43.0;1.0;1.0;1.0;1.0;0.44595;0.0;0.0;0.0;0.0;0.07498200000000001;0.08569299999999999;0.2785;-0.096405;0.0;1.0;0.0;1.0;-0.023092;-0.073196;-0.06575299999999999;0.034555;0.0;1.0;1.0;26.5;26.5;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8912.146319647693;250.0;;0;
295.08;0.0;0.0;9000.0;9000.0;0.0;10.0;54.0;43.0;1.0;1.0;1.0;1.0;0.45852;0.0;0.0;0.0;0.0;0.08569299999999999;0.08569299999999999;0.28922;-0.10712;0.0;1.0;0.0;1.0;-0.077309;-0.018018;-0.06690700000000001;0.034555;0.0;1.0;1.0;26.5;26.5;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8912.232797249824;250.0;;0;
295.09;0.0;0.0;9000.0;9000.0;0.0;10.0;54.0;43.0;1.0;1.0;1.0;1.0;0.44595;0.0;0.0;0.0;0.0;0.08569299999999999;0.07498200000000001;0.24637;-0.06427000000000001;0.0;1.0;0.0;1.0;-0.06115900000000001;-0.073196;-0.06575299999999999;0.035666;0.0;1.0;1.0;26.5;26.5;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8912.31923509182;250.0;;0;
295.1;0.0;0.0;9000.0;9000.0;0.0;10.0;54.0;43.0;1.0;1.0;1.0;1.0;0.44909;0.0;0.0;0.0;0.0;0.08569299999999999;0.06427000000000001;0.29993000000000003;-0.096405;0.0;1.0;0.0;1.0;-0.075002;-0.034909;-0.06575299999999999;0.035666;0.0;1.0;1.0;26.5;26.5;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8912.405633169436;250.00000000000003;;0;
295.11;0.0;0.0;9000.0;9000.0;0.0;10.0;54.0;43.0;1.0;1.0;1.0;1.0;0.44909;0.0;0.0;0.0;0.0;0.08569299999999999;0.08569299999999999;0.28922;-0.08569299999999999;0.0;1.0;0.0;1.0;-0.023092;-0.028152;-0.06690700000000001;0.034555;0.0;1.0;1.0;26.5;26.5;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8912.491991478431;250.0;;0;
295.12;0.0;0.0;9000.0;9000.0;0.0;10.0;54.0;43.0;1.0;1.0;1.0;1.0;0.45224;0.0;0.0;0.0;0.0;0.096405;0.07498200000000001;0.2785;-0.096405;0.0;1.0;0.0;1.0;-0.0046346;-0.028152;-0.06575299999999999;0.035666;0.0;1.0;1.0;26.5;26.5;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8912.578310014569;250.0;;0;
295.13;0.0;0.0;9000.0;9000.0;0.0;10.0;54.0;43.0;1.0;1.0;1.0;1.0;0.45224;0.0;0.0;0.0;0.0;0.08569299999999999;0.07498200000000001;0.22495;-0.06427000000000001;0.0;1.0;0.0;1.0;-0.081923;-0.018018;-0.06806;0.035666;0.0;1.0;1.0;26.5;26.5;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8912.664588773609;250.0;;0;
295.14;0.0;0.0;9000.0;9000.0;0.0;10.0;54.0;43.0;1.0;1.0;1.0;1.0;0.45224;0.0;0.0;0.0;0.0;0.08569299999999999;0.096405;0.28922;-0.08569299999999999;0.0;1.0;0.0;1.0;-0.070388;-0.055179;-0.0646;0.034555;0.0;1.0;1.0;26.5;26.5;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8912.75082775131;250.0;;0;
295.15;0.0;0.0;9000.0;9000.0;0.0;10.0;54.0;43.0;1.0;1.0;1.0;1.0;0.44595;0.0;0.0;0.0;0.0;0.08569299999999999;0.07498200000000001;0.28922;-0.07498200000000001;0.0;1.0;0.0;1.0;-0.075002;-0.073196;-0.06575299999999999;0.033444;0.0;1.0;1.0;26.5;26.5;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8912.837026943434;250.0;;0;
295.16;0.0;0.0;9000.0;9000.0;0.0;10.0;54.0;43.0;1.0;1.0;1.0;1.0;0.44595;0.0;0.0;0.0;0.0;0.08569299999999999;0.096405;0.2785;-0.08569299999999999;0.0;1.0;0.0;1.0;-0.06115900000000001;-0.073196;-0.06575299999999999;0.035666;0.0;1.0;1.0;26.5;26.5;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8912.923186345743;250.0;;0;
295.17;0.0;0.0;9000.0;9000.0;0.0;10.0;54.0;43.0;1.0;1.0;1.0;1.0;0.45224;0.0;0.0;0.0;0.0;0.07498200000000001;0.08569299999999999;0.22495;-0.07498200000000001;0.0;1.0;0.0;1.0;-0.023092;-0.073196;-0.06690700000000001;0.033444;0.0;1.0;1.0;26.5;26.5;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8913.009305953994;250.0;;0;
295.18;0.0;0.0;9000.0;9000.0;0.0;10.0;54.0;43.0;1.0;1.0;1.0;1.0;0.44909;0.0;0.0;0.0;0.0;0.07498200000000001;0.06427000000000001;0.29993000000000003;-0.08569299999999999;0.0;1.0;0.0;1.0;-0.06115900000000001;-0.073196;-0.06806;0.034555;0.0;1.0;1.0;26.5;26.5;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8913.09538576395;250.0;;0;
295.19;0.0;0.0;9000.0;9000.0;0.0;10.0;54.0;43.0;1.0;1.0;1.0;1.0;0.45224;0.0;0.0;0.0;0.0;0.096405;0.096405;0.23566;-0.08569299999999999;0.0;1.0;0.0;1.0;-0.05654500000000001;-0.018018;-0.06575299999999999;0.035666;0.0;1.0;1.0;26.5;26.5;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8913.181425771374;250.0;;0;
295.2;0.0;0.0;9000.0;9000.0;0.0;10.0;54.0;43.0;1.0;1.0;1.0;1.0;0.44909;0.0;0.0;0.0;0.0;0.08569299999999999;0.07498200000000001;0.25708000000000003;-0.08569299999999999;0.0;1.0;0.0;1.0;-0.023092;-0.037161;-0.06575299999999999;0.035666;0.0;1.0;1.0;26.5;26.5;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8913.267425972022;250.0;;0;
295.21;0.0;0.0;9000.0;9000.0;0.0;10.0;54.0;43.0;1.0;1.0;1.0;1.0;0.45538;0.0;0.0;0.0;0.0;0.07498200000000001;0.07498200000000001;0.22495;-0.08569299999999999;0.0;1.0;0.0;1.0;-0.040395;-0.055179;-0.06690700000000001;0.035666;0.0;1.0;1.0;26.5;26.5;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8913.353386361658;250.0;;0;
295.22;0.0;0.0;9000.0;9000.0;0.0;10.0;54.0;43.0;1.0;1.0;1.0;1.0;0.44595;0.0;0.0;0.0;0.0;0.08569299999999999;0.06427000000000001;0.24637;-0.08569299999999999;0.0;1.0;0.0;1.0;-0.0046346;0.0;-0.06690700000000001;0.033444;0.0;1.0;1.0;26.5;26.5;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8913.439306936038;250.0;;0;
295.23;0.0;0.0;9000.0;9000.0;0.0;10.0;54.0;43.0;1.0;1.0;1.0;1.0;0.44595;0.0;0.0;0.0;0.0;0.08569299999999999;0.07498200000000001;0.22495;-0.07498200000000001;0.0;1.0;0.0;1.0;-0.023092;-0.032657;-0.06690700000000001;0.034555;0.0;1.0;1.0;26.5;26.5;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8913.525187690926;250.0;;0;
295.24;0.0;0.0;9000.0;9000.0;0.0;10.0;54.0;43.0;1.0;1.0;1.0;1.0;0.44595;0.0;0.0;0.0;0.0;0.08569299999999999;0.06427000000000001;0.26779000000000003;-0.07498200000000001;0.0;1.0;0.0;1.0;-0.045009;-0.073196;-0.06575299999999999;0.034555;0.0;1.0;1.0;26.5;26.5;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8913.611028622083;250.0;;0;
295.25;0.0;0.0;9000.0;9000.0;0.0;10.0;54.0;43.0;1.0;1.0;1.0;1.0;0.44595;0.0;0.0;0.0;0.0;0.053558;0.07498200000000001;0.20352;-0.06427000000000001;0.0;1.0;0.0;1.0;-0.070388;-0.055179;-0.06575299999999999;0.034555;0.0;1.0;1.0;26.5;26.5;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8913.696829725268;250.0;;0;
295.26;0.0;0.0;9000.0;9000.0;0.0;10.0;54.0;43.0;1.0;1.0;1.0;1.0;0.45852;0.0;0.0;0.0;0.0;0.10712;0.08569299999999999;0.29993000000000003;-0.096405;0.0;1.0;0.0;1.0;-0.075002;-0.037161;-0.06690700000000001;0.034555;0.0;1.0;1.0;26.5;26.5;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8913.782590996241;250.0;;0;
295.27;0.0;0.0;9000.0;9000.0;0.0;10.0;54.0;43.0;1.0;1.0;1.0;1.0;0.45224;0.0;0.0;0.0;0.0;0.096405;0.08569299999999999;0.23566;-0.07498200000000001;0.0;1.0;0.0;1.0;-0.0046346;-0.037161;-0.06575299999999999;0.034555;0.0;1.0;1.0;26.5;26.5;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8913.868312430764;250.0;;0;
295.28;0.0;0.0;9000.0;9000.0;0.0;10.0;54.0;43.0;1.0;1.0;1.0;1.0;0.45538;0.0;0.0;0.0;0.0;0.08569299999999999;0.096405;0.25708000000000003;-0.08569299999999999;0.0;1.0;0.0;1.0;-0.075002;-0.064188;-0.06575299999999999;0.034555;0.0;1.0;1.0;26.5;26.5;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8913.953994024598;249.99999999999997;;0;
295.29;0.0;0.0;9000.0;9000.0;0.0;10.0;54.0;43.0;1.0;1.0;1.0;1.0;0.45224;0.0;0.0;0.0;0.0;0.096405;0.07498200000000001;0.23566;-0.07498200000000001;0.0;1.0;0.0;1.0;-0.0046346;0.0;-0.06575299999999999;0.034555;0.0;1.0;1.0;26.5;26.5;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8914.039635773503;250.0;;0;
295.3;0.0;0.0;9000.0;9000.0;0.0;10.0;54.0;43.0;1.0;1.0;1.0;1.0;0.45224;0.0;0.0;0.0;0.0;0.07498200000000001;0.08569299999999999;0.31064;-0.096405;0.0;1.0;0.0;1.0;-0.042702;-0.073196;-0.06575299999999999;0.034555;0.0;1.0;1.0;26.5;26.5;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8914.125237673237;249.99999999999997;;0;
295.31;0.0;0.0;9000.0;9000.0;0.0;10.0;54.0;43.0;1.0;1.0;1.0;1.0;0.44909;0.0;0.0;0.0;0.0;0.08569299999999999;0.07498200000000001;0.24637;-0.07498200000000001;0.0;1.0;0.0;1.0;-0.0046346;-0.0045044;-0.0646;0.033444;0.0;1.0;1.0;26.5;26.5;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8914.210799719565;250.0;;0;
295.32;0.0;0.0;9000.0;9000.0;0.0;10.0;54.0;43.0;1.0;1.0;1.0;1.0;0.45852;0.0;0.0;0.0;0.0;0.08569299999999999;0.07498200000000001;0.26779000000000003;-0.06427000000000001;0.0;1.0;0.0;1.0;-0.07961599999999999;-0.0090088;-0.06690700000000001;0.035666;0.0;1.0;1.0;26.5;26.5;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8914.296321908243;250.00000000000003;;0;
