TIME;AUD_FwsNumber;AUD_AlarmNumber;FCUALTSELOUT_simaplaw_a;FCUALTSELOUT_simaplaw_b;FCU_AltKnobIncrement;IR1OUT_a4_i_150_GPS_UTC_hours;IR1OUT_a4_i_150_GPS_UTC_minutes;IR1OUT_a4_i_150_GPS_UTC_seconds;BAP1ENGDOUT_simaplaw_a;B1FDENGDNCOUT_simaplaw_a;B1FDENGDNCOUT_simaplaw_b;BATHRENGDOUT;P_PEDALS_STEERING;P_PEDAL_LEFT_BRAKE;P_PEDAL_LEFT_BRAKE_PERCENT;P_PEDAL_RIGHT_BRAKE;P_PEDAL_RIGHT_BRAKE_PERCENT;P_THROTTLE_LEVER_ANGLE_ENGINE_1;P_THROTTLE_LEVER_ANGLE_ENGINE_2;P_THROTTLE_LEVER_ANGLE_ENGINE_3;P_THROTTLE_LEVER_ANGLE_ENGINE_4;P_LEFT_SIDESTICK_TRIGGER_PRESSED;P_LG_PANEL_ANTI_SKID_POSITION_SELECTED;P_LG_PANEL_GEAR_DOWN_REQUEST;P_LG_PANEL_GEAR_UP_REQUEST;P_LG_PANEL_RTO_BUTTON_PRESSED;P_LEFT_SIDESTICK_PITCH_CTRL;P_LEFT_SIDESTICK_ROLL_CTRL;P_RIGHT_SIDESTICK_PITCH_CTRL;P_RIGHT_SIDESTICK_ROLL_CTRL;CKT_Engine1MasterLeverOn;CKT_Engine2MasterLeverOn;CKT_ThrustLeverAngle[0];CKT_ThrustLeverAngle[1];CKT_ThrustLeverAngle[2];CKT_ThrustLeverAngle[3];P_TRIM_CP_RUDDER_RESET;P_FLAPS_BOOLEAN_1;P_FLAPS_BOOLEAN_2;P_FLAPS_BOOLEAN_3;P_FLAPS_BOOLEAN_4;P_FLAPS_BOOLEAN_5;P_GLS_L_MASTER_CAUTION_BUTTON_PUSHED;P_GLS_R_MASTER_WARNING_BUTTON_PUSHED;FCU_LeftBaroSetting;ALTFCU;BGOTOFCUOUT_simaplaw_a;FCGS_FcuVerticalSpeedSelect;FCGS_HdgTrkTargetToBeDisplayedOnFcu;FCUALTSELPROUT_simaplaw_a;FCULATSELPROUT_simaplaw_a;FCUMACHSELOUT_simaplaw_a;FCUMODEOUT_simaplaw_a;FCURANGEOUT_simaplaw_a;FCUSPDSELOUT_simaplaw_a;FCUSPDSELPROUT_simaplaw_a;FCUVSSELPROUT_simaplaw_a;FCU_AltRateSelector;FCU_RightBaroSetting;FCU_AdaptRangeCpt10Nm;FCU_AdaptRangeCpt20Nm;FCU_AdaptRangeCpt40Nm;FCU_AdaptRangeFo10Nm;FCU_AdaptRangeFo20Nm;ALTITUDE;SPEED;AOI;AlarmActive;AOIpT
405.17;0.0;0.0;10000.0;10000.0;0.0;10.0;36.0;0.0;1.0;1.0;1.0;1.0;0.13155999999999998;0.0;0.0;0.0;0.0;0.07498200000000001;0.096405;-0.1821;0.16068;0.0;1.0;0.0;1.0;0.0;-0.08884500000000001;0.0056305;-0.06806;0.024558;0.0;1.0;0.0;0.0;24.663;24.663;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;29.91;10000.0;1.0;3500.0;138.0;100.0;138.0;1.0;4.0;8.0;100.0;100.0;35.0;1.0;29.91;1.0;0.0;0.0;0.0;1.0;9882.631989708843;249.73437160731172;;0;
405.18;0.0;0.0;10000.0;10000.0;0.0;10.0;36.0;0.0;1.0;1.0;1.0;1.0;0.12841;0.0;0.0;0.0;0.0;0.06427000000000001;0.096405;-0.17139;0.14995999999999998;0.0;1.0;0.0;1.0;0.0;-0.05654500000000001;0.0;-0.06806;0.024558;0.0;1.0;0.0;0.0;24.663;24.663;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;29.91;10000.0;1.0;3500.0;138.0;100.0;138.0;1.0;4.0;8.0;100.0;100.0;35.0;1.0;29.91;1.0;0.0;0.0;0.0;1.0;9882.619835942918;249.73418572618584;;0;
405.19;0.0;0.0;10000.0;10000.0;0.0;10.0;36.0;0.0;1.0;1.0;1.0;1.0;0.13155999999999998;0.0;0.0;0.0;0.0;0.08569299999999999;0.096405;-0.17139;0.17139;0.0;1.0;0.0;1.0;0.0;-0.041549;-0.019144;-0.06806;0.025668;0.0;1.0;0.0;0.0;24.663;24.663;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;29.91;10000.0;1.0;3500.0;138.0;100.0;138.0;1.0;4.0;8.0;100.0;100.0;35.0;1.0;29.91;1.0;0.0;0.0;0.0;1.0;9882.607678003731;249.73399978123354;;0;
405.2;0.0;0.0;10000.0;10000.0;0.0;10.0;36.0;0.0;1.0;1.0;1.0;1.0;0.12841;0.0;0.0;0.0;0.0;0.06427000000000001;0.096405;-0.1821;0.16068;0.0;1.0;0.0;1.0;0.0;-0.041549;-0.073196;-0.06806;0.025668;0.0;1.0;0.0;0.0;24.663;24.663;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;29.91;10000.0;1.0;3500.0;138.0;100.0;138.0;1.0;4.0;8.0;100.0;100.0;35.0;1.0;29.91;1.0;0.0;0.0;0.0;1.0;9882.595515891371;249.73381377245624;;0;
405.21;0.0;0.0;10000.0;10000.0;0.0;10.0;36.0;0.0;1.0;1.0;1.0;1.0;0.12212;0.0;0.0;0.0;0.0;0.08569299999999999;0.10712;-0.19281;0.16068;0.0;1.0;0.0;1.0;0.0;-0.041549;-0.073196;-0.069214;0.024558;0.0;1.0;0.0;0.0;24.663;24.663;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;29.91;10000.0;1.0;3500.0;138.0;100.0;138.0;1.0;4.0;8.0;100.0;100.0;35.0;1.0;29.91;1.0;0.0;0.0;0.0;1.0;9882.583349605915;249.7336276998552;;0;
405.22;0.0;0.0;10000.0;10000.0;0.0;10.0;36.0;0.0;1.0;1.0;1.0;1.0;0.12841;0.0;0.0;0.0;0.0;0.06427000000000001;0.08569299999999999;-0.13925;0.11783;0.0;1.0;0.0;1.0;0.0;-0.07961599999999999;-0.073196;-0.069214;0.025668;0.0;1.0;0.0;0.0;24.663;24.663;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;29.91;10000.0;1.0;3500.0;138.0;100.0;138.0;1.0;4.0;8.0;100.0;100.0;35.0;1.0;29.91;1.0;0.0;0.0;0.0;1.0;9882.571179147446;249.73344156343157;;0;
405.23;0.0;0.0;10000.0;10000.0;0.0;10.0;36.0;0.0;1.0;1.0;1.0;1.0;0.12841;0.0;0.0;0.0;0.0;0.08569299999999999;0.096405;-0.19281;0.16068;0.0;1.0;0.0;1.0;0.0;-0.040395;-0.073196;-0.06806;0.025668;0.0;1.0;0.0;0.0;24.663;24.663;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;29.91;10000.0;1.0;3500.0;138.0;100.0;138.0;1.0;4.0;8.0;100.0;100.0;35.0;1.0;29.91;1.0;0.0;0.0;0.0;1.0;9882.559004516044;249.73325536318657;;0;
405.24;0.0;0.0;10000.0;10000.0;0.0;10.0;36.0;0.0;1.0;1.0;1.0;1.0;0.12212;0.0;0.0;0.0;0.0;0.08569299999999999;0.10712;-0.1821;0.16068;0.0;1.0;0.0;1.0;0.0;-0.07961599999999999;-0.073196;-0.06806;0.026779;0.0;1.0;0.0;0.0;24.663;24.663;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;29.91;10000.0;1.0;3500.0;138.0;100.0;138.0;1.0;4.0;8.0;100.0;100.0;35.0;1.0;29.91;1.0;0.0;0.0;0.0;1.0;9882.546825711797;249.7330690991216;;0;
405.25;0.0;0.0;10000.0;10000.0;0.0;10.0;36.0;0.0;1.0;1.0;1.0;1.0;0.13784000000000002;0.0;0.0;0.0;0.0;0.08569299999999999;0.096405;-0.1821;0.16068;0.0;1.0;0.0;1.0;0.0;-0.098073;-0.073196;-0.06806;0.024558;0.0;1.0;0.0;0.0;24.663;24.663;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;29.91;10000.0;1.0;3500.0;138.0;100.0;138.0;1.0;4.0;8.0;100.0;100.0;35.0;1.0;29.91;1.0;0.0;0.0;0.0;1.0;9882.53464273478;249.7328827712378;;0;
405.26;0.0;0.0;10000.0;10000.0;0.0;10.0;36.0;0.0;1.0;1.0;1.0;1.0;0.13155999999999998;0.0;0.0;0.0;0.0;0.07498200000000001;0.08569299999999999;-0.17139;0.13925;0.0;1.0;0.0;1.0;0.0;-0.06115900000000001;-0.073196;-0.06806;0.024558;0.0;1.0;0.0;0.0;24.663;24.663;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;29.91;10000.0;1.0;3500.0;138.0;100.0;138.0;1.0;4.0;8.0;100.0;100.0;35.0;1.0;29.91;1.0;0.0;0.0;0.0;1.0;9882.522455585076;249.7326963795365;;0;
405.27;0.0;0.0;10000.0;10000.0;0.0;10.0;36.0;0.0;1.0;1.0;1.0;1.0;0.13784000000000002;0.0;0.0;0.0;0.0;0.07498200000000001;0.07498200000000001;-0.19281;0.16068;0.0;1.0;0.0;1.0;0.0;-0.07961599999999999;-0.073196;-0.06690700000000001;0.024558;0.0;1.0;0.0;0.0;24.663;24.663;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;29.91;10000.0;1.0;3500.0;138.0;100.0;138.0;1.0;4.0;8.0;100.0;100.0;35.0;1.0;29.91;1.0;0.0;0.0;0.0;1.0;9882.51026426277;249.73250992401879;;0;
405.28;0.0;0.0;10000.0;10000.0;0.0;10.0;36.0;0.0;1.0;1.0;1.0;1.0;0.1347;0.0;0.0;0.0;0.0;0.07498200000000001;0.096405;-0.17139;0.16068;0.0;1.0;0.0;1.0;0.0;-0.060006;-0.0045044;-0.06690700000000001;0.024558;0.0;1.0;0.0;0.0;24.663;24.663;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;29.91;10000.0;1.0;3500.0;138.0;100.0;138.0;1.0;4.0;8.0;100.0;100.0;35.0;1.0;29.91;1.0;0.0;0.0;0.0;1.0;9882.498068767944;249.73232340468618;;0;
405.29;0.0;0.0;10000.0;10000.0;0.0;10.0;36.0;0.0;1.0;1.0;1.0;1.0;0.12841;0.0;0.0;0.0;0.0;0.10712;0.096405;-0.1821;0.17139;0.0;1.0;0.0;1.0;0.0;-0.041549;-0.019144;-0.06690700000000001;0.024558;0.0;1.0;0.0;0.0;24.663;24.663;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;29.91;10000.0;1.0;3500.0;138.0;100.0;138.0;1.0;4.0;8.0;100.0;100.0;35.0;1.0;29.91;1.0;0.0;0.0;0.0;1.0;9882.485869100674;249.73213682153974;;0;
405.3;0.0;0.0;10000.0;10000.0;0.0;10.0;36.0;0.0;1.0;1.0;1.0;1.0;0.1347;0.0;0.0;0.0;0.0;0.06427000000000001;0.10712;-0.14995999999999998;0.13925;0.0;1.0;0.0;1.0;0.0;-0.041549;0.0078827;-0.06806;0.024558;0.0;1.0;0.0;0.0;24.663;24.663;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;29.91;10000.0;1.0;3500.0;138.0;100.0;138.0;1.0;4.0;8.0;100.0;100.0;35.0;1.0;29.91;1.0;0.0;0.0;0.0;1.0;9882.473665261048;249.73195017458082;;0;
405.31;0.0;0.0;10000.0;10000.0;0.0;10.0;36.0;0.0;1.0;1.0;1.0;1.0;0.13155999999999998;0.0;0.0;0.0;0.0;0.07498200000000001;0.096405;-0.1821;0.16068;0.0;1.0;0.0;1.0;0.0;-0.060006;-0.038287;-0.06806;0.024558;0.0;1.0;0.0;0.0;24.663;24.663;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;29.91;10000.0;1.0;3500.0;138.0;100.0;138.0;1.0;4.0;8.0;100.0;100.0;35.0;1.0;29.91;1.0;0.0;0.0;0.0;1.0;9882.46145724915;249.73176346381055;;0;
405.32;0.0;0.0;10000.0;10000.0;0.0;10.0;36.0;0.0;1.0;1.0;1.0;1.0;0.13784000000000002;0.0;0.0;0.0;0.0;0.08569299999999999;0.096405;-0.19281;0.1821;0.0;1.0;0.0;1.0;0.0;-0.099227;0.0;-0.069214;0.024558;0.0;1.0;0.0;0.0;24.663;24.663;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;29.91;10000.0;1.0;3500.0;138.0;100.0;138.0;1.0;4.0;8.0;100.0;100.0;35.0;1.0;29.91;1.0;0.0;0.0;0.0;1.0;9882.449245065054;249.73157668923022;;0;
405.33;0.0;0.0;10000.0;10000.0;0.0;10.0;36.0;0.0;1.0;1.0;1.0;1.0;0.14099;0.0;0.0;0.0;0.0;0.096405;0.10712;-0.1821;0.14995999999999998;0.0;1.0;0.0;1.0;0.0;-0.091152;-0.073196;-0.06806;0.025668;0.0;1.0;0.0;0.0;24.663;24.663;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;29.91;10000.0;1.0;3500.0;138.0;100.0;138.0;1.0;4.0;8.0;100.0;100.0;35.0;1.0;29.91;1.0;0.0;0.0;0.0;1.0;9882.437028708846;249.7313898508412;;0;
405.34;0.0;0.0;10000.0;10000.0;0.0;10.0;36.0;0.0;1.0;1.0;1.0;1.0;0.14099;0.0;0.0;0.0;0.0;0.06427000000000001;0.096405;-0.16068;0.14995999999999998;0.0;1.0;0.0;1.0;0.0;-0.041549;0.0;-0.069214;0.025668;0.0;1.0;0.0;0.0;24.663;24.663;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;29.91;10000.0;1.0;3500.0;138.0;100.0;138.0;1.0;4.0;8.0;100.0;100.0;35.0;1.0;29.91;1.0;0.0;0.0;0.0;1.0;9882.42480818061;249.73120294864464;;0;
405.35;0.0;0.0;10000.0;10000.0;0.0;10.0;36.0;0.0;1.0;1.0;1.0;1.0;0.14099;0.0;0.0;0.0;0.0;0.08569299999999999;0.096405;-0.17139;0.17139;0.0;1.0;0.0;1.0;0.0;-0.07961599999999999;-0.073196;-0.069214;0.024558;0.0;1.0;0.0;0.0;24.663;24.663;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;29.91;10000.0;1.0;3500.0;138.0;100.0;138.0;1.0;4.0;8.0;100.0;100.0;35.0;1.0;29.91;1.0;0.0;0.0;0.0;1.0;9882.412583480425;249.7310159826418;;0;
405.36;0.0;0.0;10000.0;10000.0;0.0;10.0;36.0;0.0;1.0;1.0;1.0;1.0;0.1347;0.0;0.0;0.0;0.0;0.07498200000000001;0.11783;-0.1821;0.1821;0.0;1.0;0.0;1.0;0.0;-0.050777;-0.0090088;-0.06806;0.025668;0.0;1.0;0.0;0.0;24.663;24.663;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;29.91;10000.0;1.0;3500.0;138.0;100.0;138.0;1.0;4.0;8.0;100.0;100.0;35.0;1.0;29.91;1.0;0.0;0.0;0.0;1.0;9882.40035460837;249.73082895283383;;0;
405.37;0.0;0.0;10000.0;10000.0;0.0;10.0;36.0;0.0;1.0;1.0;1.0;1.0;0.13784000000000002;0.0;0.0;0.0;0.0;0.07498200000000001;0.10712;-0.19281;0.16068;0.0;1.0;0.0;1.0;0.0;-0.092305;-0.0022522;-0.06806;0.025668;0.0;1.0;0.0;0.0;24.663;24.663;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;29.91;10000.0;1.0;3500.0;138.0;100.0;138.0;1.0;4.0;8.0;100.0;100.0;35.0;1.0;29.91;1.0;0.0;0.0;0.0;1.0;9882.38812156453;249.73064185922223;;0;
405.38;0.0;0.0;10000.0;10000.0;0.0;10.0;36.0;0.0;1.0;1.0;1.0;1.0;0.14099;0.0;0.0;0.0;0.0;0.07498200000000001;0.08569299999999999;-0.17139;0.14995999999999998;0.0;1.0;0.0;1.0;0.0;-0.098073;-0.037161;-0.06806;0.024558;0.0;1.0;0.0;0.0;24.663;24.663;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;29.91;10000.0;1.0;3500.0;138.0;100.0;138.0;1.0;4.0;8.0;100.0;100.0;35.0;1.0;29.91;1.0;0.0;0.0;0.0;1.0;9882.375884348994;249.7304547018081;;0;
405.39;0.0;0.0;10000.0;10000.0;0.0;10.0;36.0;0.0;1.0;1.0;1.0;1.0;0.1347;0.0;0.0;0.0;0.0;0.08569299999999999;0.08569299999999999;-0.16068;0.17139;0.0;1.0;0.0;1.0;0.0;-0.07961599999999999;-0.073196;-0.069214;0.024558;0.0;1.0;0.0;0.0;24.663;24.663;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;29.91;10000.0;1.0;3500.0;138.0;100.0;138.0;1.0;4.0;8.0;100.0;100.0;35.0;1.0;29.91;1.0;0.0;0.0;0.0;1.0;9882.363642961833;249.73026748059274;;0;
405.4;0.0;0.0;10000.0;10000.0;0.0;10.0;36.0;0.0;1.0;1.0;1.0;1.0;0.14099;0.0;0.0;0.0;0.0;0.07498200000000001;0.096405;-0.1821;0.14995999999999998;0.0;1.0;0.0;1.0;0.0;-0.041549;-0.037161;-0.06806;0.024558;0.0;1.0;0.0;0.0;24.663;24.663;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;29.91;10000.0;1.0;3500.0;138.0;100.0;138.0;1.0;4.0;8.0;100.0;100.0;35.0;1.0;29.91;1.0;0.0;0.0;0.0;1.0;9882.351397403128;249.73008019557724;;0;
405.41;0.0;0.0;10000.0;10000.0;0.0;10.0;36.0;0.0;1.0;1.0;1.0;1.0;0.13784000000000002;0.0;0.0;0.0;0.0;0.07498200000000001;0.10712;-0.19281;0.1821;0.0;1.0;0.0;1.0;0.0;-0.07961599999999999;-0.073196;-0.06806;0.024558;0.0;1.0;0.0;0.0;24.663;24.663;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;29.91;10000.0;1.0;3500.0;138.0;100.0;138.0;1.0;4.0;8.0;100.0;100.0;35.0;1.0;29.91;1.0;0.0;0.0;0.0;1.0;9882.339147672972;249.72989284676314;;0;
405.42;0.0;0.0;10000.0;10000.0;0.0;10.0;36.0;0.0;1.0;1.0;1.0;1.0;0.13784000000000002;0.0;0.0;0.0;0.0;0.07498200000000001;0.096405;-0.16068;0.13925;0.0;1.0;0.0;1.0;0.0;-0.098073;0.0;-0.069214;0.025668;0.0;1.0;0.0;0.0;24.663;24.663;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;29.91;10000.0;1.0;3500.0;138.0;100.0;138.0;1.0;4.0;8.0;100.0;100.0;35.0;1.0;29.91;1.0;0.0;0.0;0.0;1.0;9882.32689377144;249.72970543415147;;0;
405.43;0.0;0.0;10000.0;10000.0;0.0;10.0;36.0;0.0;1.0;1.0;1.0;1.0;0.14413;0.0;0.0;0.0;0.0;0.07498200000000001;0.10712;-0.21423000000000006;0.16068;0.0;1.0;0.0;1.0;0.0;-0.095766;-0.012387;-0.06806;0.023447;0.0;1.0;0.0;0.0;24.663;24.663;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;29.91;10000.0;1.0;3500.0;138.0;100.0;138.0;1.0;4.0;8.0;100.0;100.0;35.0;1.0;29.91;1.0;0.0;0.0;0.0;1.0;9882.314635698616;249.7295179577435;;0;
405.44;0.0;0.0;10000.0;10000.0;0.0;10.0;36.0;0.0;1.0;1.0;1.0;1.0;0.13784000000000002;0.0;0.0;0.0;0.0;0.06427000000000001;0.10712;-0.1821;0.14995999999999998;0.0;1.0;0.0;1.0;0.0;-0.099227;-0.037161;-0.069214;0.024558;0.0;1.0;0.0;0.0;24.663;24.663;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;29.91;10000.0;1.0;3500.0;138.0;100.0;138.0;1.0;4.0;8.0;100.0;100.0;35.0;1.0;29.91;1.0;0.0;0.0;0.0;1.0;9882.302373454577;249.72933041754055;;0;
405.45;0.0;0.0;10000.0;10000.0;0.0;10.0;36.0;0.0;1.0;1.0;1.0;1.0;0.14099;0.0;0.0;0.0;0.0;0.07498200000000001;0.10712;-0.19281;0.17139;0.0;1.0;0.0;1.0;0.0;-0.041549;-0.023648;-0.06806;0.025668;0.0;1.0;0.0;0.0;24.663;24.663;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;29.91;10000.0;1.0;3500.0;138.0;100.0;138.0;1.0;4.0;8.0;100.0;100.0;35.0;1.0;29.91;1.0;0.0;0.0;0.0;1.0;9882.29010703941;249.72914281354394;;0;
405.46;0.0;0.0;10000.0;10000.0;0.0;10.0;36.0;0.0;1.0;1.0;1.0;1.0;0.14728;0.0;0.0;0.0;0.0;0.053558;0.096405;-0.16068;0.11783;0.0;1.0;0.0;1.0;0.0;-0.07961599999999999;-0.073196;-0.06806;0.025668;0.0;1.0;0.0;0.0;24.663;24.663;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;29.91;10000.0;1.0;3500.0;138.0;100.0;138.0;1.0;4.0;8.0;100.0;100.0;35.0;1.0;29.91;1.0;0.0;0.0;0.0;1.0;9882.277836453195;249.72895514575475;;0;
405.47;0.0;0.0;10000.0;10000.0;0.0;10.0;36.0;0.0;1.0;1.0;1.0;1.0;0.13784000000000002;0.0;0.0;0.0;0.0;0.08569299999999999;0.10712;-0.19281;0.16068;0.0;1.0;0.0;1.0;0.0;-0.041549;-0.0090088;-0.06806;0.024558;0.0;1.0;0.0;0.0;24.663;24.663;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;29.91;10000.0;1.0;3500.0;138.0;100.0;138.0;1.0;4.0;8.0;100.0;100.0;35.0;1.0;29.91;1.0;0.0;0.0;0.0;1.0;9882.265561696015;249.72876741417437;;0;
405.48;0.0;0.0;10000.0;10000.0;0.0;10.0;36.0;0.0;1.0;1.0;1.0;1.0;0.13784000000000002;0.0;0.0;0.0;0.0;0.07498200000000001;0.10712;-0.1821;0.17139;0.0;1.0;0.0;1.0;0.0;-0.098073;-0.0090088;-0.06690700000000001;0.025668;0.0;1.0;0.0;0.0;24.663;24.663;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;29.91;10000.0;1.0;3500.0;138.0;100.0;138.0;1.0;4.0;8.0;100.0;100.0;35.0;1.0;29.91;1.0;0.0;0.0;0.0;1.0;9882.253282767948;249.72857961880393;;0;
405.49;0.0;0.0;10000.0;10000.0;0.0;10.0;36.0;0.0;1.0;1.0;1.0;1.0;0.15042;0.0;0.0;0.0;0.0;0.08569299999999999;0.096405;-0.1821;0.17139;0.0;1.0;0.0;1.0;0.0;-0.08884500000000001;-0.037161;-0.069214;0.024558;0.0;1.0;0.0;0.0;24.663;24.663;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;29.91;10000.0;1.0;3500.0;138.0;100.0;138.0;1.0;4.0;8.0;100.0;100.0;35.0;1.0;29.91;1.0;0.0;0.0;0.0;1.0;9882.240999669082;249.7283917596448;;0;
405.5;0.0;0.0;10000.0;10000.0;0.0;10.0;36.0;0.0;1.0;1.0;1.0;1.0;0.15356;0.0;0.0;0.0;0.0;0.06427000000000001;0.11783;-0.17139;0.13925;0.0;1.0;0.0;1.0;0.0;-0.041549;0.006756600000000001;-0.06806;0.023447;0.0;1.0;0.0;0.0;24.663;24.663;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;29.91;10000.0;1.0;3500.0;138.0;100.0;138.0;1.0;4.0;8.0;100.0;100.0;35.0;1.0;29.91;1.0;0.0;0.0;0.0;1.0;9882.2287123995;249.7282038366982;;0;
405.51;0.0;0.0;10000.0;10000.0;0.0;10.0;36.0;0.0;1.0;1.0;1.0;1.0;0.15356;0.0;0.0;0.0;0.0;0.08569299999999999;0.10712;-0.17139;0.17139;0.0;1.0;0.0;1.0;0.0;-0.099227;-0.073196;-0.06806;0.024558;0.0;1.0;0.0;0.0;24.663;24.663;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;29.91;10000.0;1.0;3500.0;138.0;100.0;138.0;1.0;4.0;8.0;100.0;100.0;35.0;1.0;29.91;1.0;0.0;0.0;0.0;1.0;9882.216420959274;249.72801584996537;;0;
405.52;0.0;0.0;10000.0;10000.0;0.0;10.0;36.0;0.0;1.0;1.0;1.0;1.0;0.15671;0.0;0.0;0.0;0.0;0.06427000000000001;0.096405;-0.19281;0.16068;0.0;1.0;0.0;1.0;0.0;-0.075002;-0.037161;-0.06806;0.025668;0.0;1.0;0.0;0.0;24.663;24.663;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;29.91;10000.0;1.0;3500.0;138.0;100.0;138.0;1.0;4.0;8.0;100.0;100.0;35.0;1.0;29.91;1.0;0.0;0.0;0.0;1.0;9882.204125348488;249.72782779944748;;0;
405.53;0.0;0.0;10000.0;10000.0;0.0;10.0;36.0;0.0;1.0;1.0;1.0;1.0;0.16299;0.0;0.0;0.0;0.0;0.08569299999999999;0.096405;-0.1821;0.1821;0.0;1.0;0.0;1.0;0.0;-0.091152;0.0033783000000000003;-0.06690700000000001;0.025668;0.0;1.0;0.0;0.0;24.663;24.663;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;29.91;10000.0;1.0;3500.0;138.0;100.0;138.0;1.0;4.0;8.0;100.0;100.0;35.0;1.0;29.91;1.0;0.0;0.0;0.0;1.0;9882.191825567232;249.72763968514596;;0;
405.54;0.0;0.0;10000.0;10000.0;0.0;10.0;36.0;0.0;1.0;1.0;1.0;1.0;0.15042;0.0;0.0;0.0;0.0;0.08569299999999999;0.096405;-0.16068;0.12854000000000002;0.0;1.0;0.0;1.0;0.0;-0.10038;-0.073196;-0.06690700000000001;0.024558;0.0;1.0;0.0;0.0;24.663;24.663;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;29.91;10000.0;1.0;3500.0;138.0;100.0;138.0;1.0;4.0;8.0;100.0;100.0;35.0;1.0;29.91;1.0;0.0;0.0;0.0;1.0;9882.179521615586;249.72745150706194;;0;
405.55;0.0;0.0;10000.0;10000.0;0.0;10.0;36.0;0.0;1.0;1.0;1.0;1.0;0.15671;0.0;0.0;0.0;0.0;0.07498200000000001;0.10712;-0.19281;0.14995999999999998;0.0;1.0;0.0;1.0;0.0;-0.041549;-0.02027;-0.06806;0.025668;0.0;1.0;0.0;0.0;24.663;24.663;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;29.91;10000.0;1.0;3500.0;138.0;100.0;138.0;1.0;4.0;8.0;100.0;100.0;35.0;1.0;29.91;1.0;0.0;0.0;0.0;1.0;9882.167213493629;249.72726326519668;;0;
405.56;0.0;0.0;10000.0;10000.0;0.0;10.0;36.0;0.0;1.0;1.0;1.0;1.0;0.15671;0.0;0.0;0.0;0.0;0.07498200000000001;0.096405;-0.1821;0.17139;0.0;1.0;0.0;1.0;0.0;-0.041549;-0.073196;-0.06806;0.025668;0.0;1.0;0.0;0.0;24.663;24.663;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;29.91;10000.0;1.0;3500.0;138.0;100.0;138.0;1.0;4.0;8.0;100.0;100.0;35.0;1.0;29.91;1.0;0.0;0.0;0.0;1.0;9882.154901201438;249.7270749595514;;0;
405.57;0.0;0.0;10000.0;10000.0;0.0;10.0;36.0;0.0;1.0;1.0;1.0;1.0;0.15671;0.0;0.0;0.0;0.0;0.08569299999999999;0.096405;-0.1821;0.17139;0.0;1.0;0.0;1.0;0.0;-0.084231;0.0022522;-0.06806;0.025668;0.0;1.0;0.0;0.0;24.663;24.663;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;29.91;10000.0;1.0;3500.0;138.0;100.0;138.0;1.0;4.0;8.0;100.0;100.0;35.0;1.0;29.91;1.0;0.0;0.0;0.0;1.0;9882.142584739104;249.7268865901275;;0;
