TIME;AUD_FwsNumber;AUD_AlarmNumber;FCUALTSELOUT_simaplaw_a;FCUALTSELOUT_simaplaw_b;FCU_AltKnobIncrement;IR1OUT_a4_i_150_GPS_UTC_hours;IR1OUT_a4_i_150_GPS_UTC_minutes;IR1OUT_a4_i_150_GPS_UTC_seconds;BAP1ENGDOUT_simaplaw_a;BAP2ENGDOUT_simaplaw_b;B1FDENGDNCOUT_simaplaw_a;B1FDENGDNCOUT_simaplaw_b;BATHRENGDOUT;P_PEDALS_STEERING;P_PEDAL_LEFT_BRAKE;P_PEDAL_LEFT_BRAKE_PERCENT;P_PEDAL_RIGHT_BRAKE;P_PEDAL_RIGHT_BRAKE_PERCENT;P_THROTTLE_LEVER_ANGLE_ENGINE_1;P_THROTTLE_LEVER_ANGLE_ENGINE_2;P_THROTTLE_LEVER_ANGLE_ENGINE_3;P_THROTTLE_LEVER_ANGLE_ENGINE_4;P_RIGHT_SIDESTICK_TRIGGER_PRESSED;P_LG_PANEL_ANTI_SKID_POSITION_SELECTED;P_LG_PANEL_GEAR_DOWN_REQUEST;P_LG_PANEL_GEAR_UP_REQUEST;P_LG_PANEL_RTO_BUTTON_PRESSED;P_LEFT_SIDESTICK_PITCH_CTRL;P_LEFT_SIDESTICK_ROLL_CTRL;P_RIGHT_SIDESTICK_PITCH_CTRL;P_RIGHT_SIDESTICK_ROLL_CTRL;P_LEFT_SIDESTICK_INSTINCTIVE_DISCONNECT;CKT_Engine1MasterLeverOn;CKT_Engine2MasterLeverOn;CKT_ThrustLeverAngle[0];CKT_ThrustLeverAngle[1];CKT_ThrustLeverAngle[2];CKT_ThrustLeverAngle[3];P_FLAPS_BOOLEAN_1;P_FLAPS_BOOLEAN_2;P_FLAPS_BOOLEAN_3;P_FLAPS_BOOLEAN_4;P_FLAPS_BOOLEAN_5;P_GLS_L_MASTER_WARNING_BUTTON_PUSHED;P_GLS_R_MASTER_CAUTION_BUTTON_PUSHED;P_GLS_R_MASTER_WARNING_BUTTON_PUSHED;FCU_LeftBaroSetting;ALTFCU;BGOTOFCUOUT_simaplaw_a;FCGS_FcuFpaSelect;FCGS_FcuVerticalSpeedSelect;FCGS_HdgTrkTargetToBeDisplayedOnFcu;FCUALTSELPROUT_simaplaw_a;FCULATSELPROUT_simaplaw_a;FCUMACHSELOUT_simaplaw_a;FCUMODEOUT_simaplaw_a;FCURANGEOUT_simaplaw_a;FCUSPDSELOUT_simaplaw_a;FCUSPDSELPROUT_simaplaw_a;FCUVSSELPROUT_simaplaw_a;FCU_AdaptSdpKnobPull;FCU_AdaptSdpMachPushBtn;FCU_AltRateSelector;FCU_RightBaroSetting;FCU_AdaptRangeCpt10Nm;FCU_AdaptRangeCpt20Nm;FCU_AdaptRangeFo10Nm;FCU_AdaptRangeFo20Nm;FCU_AdaptRangeFo40Nm;FCU_AdaptRangeFo80Nm;ALTITUDE;SPEED;AOI;AlarmActive;AOIpT
284.7;0.0;0.0;12000.0;12000.0;0.0;16.0;1.0;46.0;1.0;0.0;1.0;1.0;1.0;0.47424;0.0;0.0;0.0;0.0;0.10712;0.10712;-0.010712;0.12854000000000002;0.0;1.0;0.0;1.0;0.0;-0.06115900000000001;-0.073196;-0.069214;0.037888;0.0;1.0;1.0;0.0;0.0;24.149;24.149;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;12000.0;1.0;0.0;1900.0;140.0;120.0;140.0;1.0;4.0;8.0;100.0;100.0;19.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;0.0;9177.238032241508;239.520355023643;;0;
284.71;0.0;0.0;12000.0;12000.0;0.0;16.0;1.0;46.0;1.0;0.0;1.0;1.0;1.0;0.47424;0.0;0.0;0.0;0.0;0.10712;0.096405;0.10712;0.096405;0.0;1.0;0.0;1.0;0.0;-0.06115900000000001;-0.073196;-0.069214;0.036777;0.0;1.0;1.0;0.0;0.0;24.149;24.149;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;12000.0;1.0;0.0;1900.0;140.0;120.0;140.0;1.0;4.0;8.0;100.0;100.0;19.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;0.0;9177.217108646004;239.51991519795746;;0;
284.72;0.0;0.0;12000.0;12000.0;0.0;16.0;1.0;46.0;1.0;0.0;1.0;1.0;1.0;0.47424;0.0;0.0;0.0;0.0;0.10712;0.10712;0.053558;0.11783;0.0;1.0;0.0;1.0;0.0;-0.003481;-0.018018;-0.069214;0.037888;0.0;1.0;1.0;0.0;0.0;24.149;24.149;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;12000.0;1.0;0.0;1900.0;140.0;120.0;140.0;1.0;4.0;8.0;100.0;100.0;19.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;0.0;9177.196175639576;239.51947517596926;;0;
284.73;0.0;0.0;12000.0;12000.0;0.0;16.0;1.0;46.0;1.0;0.0;1.0;1.0;1.0;0.47424;0.0;0.0;0.0;0.0;0.096405;0.096405;0.10712;0.08569299999999999;0.0;1.0;0.0;1.0;0.0;-0.023092;0.0;-0.06806;0.036777;0.0;1.0;1.0;0.0;0.0;24.149;24.149;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;12000.0;1.0;0.0;1900.0;140.0;120.0;140.0;1.0;4.0;8.0;100.0;100.0;19.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;0.0;9177.175233222488;239.51903495768562;;0;
284.74;0.0;0.0;12000.0;12000.0;0.0;16.0;1.0;46.0;1.0;0.0;1.0;1.0;1.0;0.4711;0.0;0.0;0.0;0.0;0.096405;0.096405;-0.021423;0.16068;0.0;1.0;0.0;1.0;0.0;-0.003481;-0.037161;-0.069214;0.037888;0.0;1.0;1.0;0.0;0.0;24.149;24.149;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;12000.0;1.0;0.0;1900.0;140.0;120.0;140.0;1.0;4.0;8.0;100.0;100.0;19.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;0.0;9177.154281395025;239.51859454311386;;0;
284.75;0.0;0.0;12000.0;12000.0;0.0;16.0;1.0;46.0;1.0;0.0;1.0;1.0;1.0;0.4711;0.0;0.0;0.0;0.0;0.096405;0.096405;0.07498200000000001;0.10712;0.0;1.0;0.0;1.0;0.0;-0.023092;-0.037161;-0.06806;0.037888;0.0;1.0;1.0;0.0;0.0;24.149;24.149;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;12000.0;1.0;0.0;1900.0;140.0;120.0;140.0;1.0;4.0;8.0;100.0;100.0;19.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;0.0;9177.133320157469;239.51815393226116;;0;
284.76;0.0;0.0;12000.0;12000.0;0.0;16.0;1.0;46.0;1.0;0.0;1.0;1.0;1.0;0.47424;0.0;0.0;0.0;0.0;0.08569299999999999;0.096405;0.042847;0.12854000000000002;0.0;1.0;0.0;1.0;0.0;-0.0092488;0.0;-0.06806;0.036777;0.0;1.0;1.0;0.0;0.0;24.149;24.149;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;12000.0;1.0;0.0;1900.0;140.0;120.0;140.0;1.0;4.0;8.0;100.0;100.0;19.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;0.0;9177.112349510095;239.51771312513486;;0;
284.77;0.0;0.0;12000.0;12000.0;0.0;16.0;1.0;46.0;1.0;0.0;1.0;1.0;1.0;0.47424;0.0;0.0;0.0;0.0;0.096405;0.096405;0.053558;0.096405;0.0;1.0;0.0;1.0;0.0;-0.0046346;-0.073196;-0.069214;0.036777;0.0;1.0;1.0;0.0;0.0;24.149;24.149;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;12000.0;1.0;0.0;1900.0;140.0;120.0;140.0;1.0;4.0;8.0;100.0;100.0;19.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;0.0;9177.091369453185;239.51727212174225;;0;
284.78;0.0;0.0;12000.0;12000.0;0.0;16.0;1.0;46.0;1.0;0.0;1.0;1.0;1.0;0.46796;0.0;0.0;0.0;0.0;0.10712;0.10712;-0.010712;0.13925;0.0;1.0;0.0;1.0;0.0;-0.042702;0.0;-0.069214;0.037888;0.0;1.0;1.0;0.0;0.0;24.149;24.149;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;12000.0;1.0;0.0;1900.0;140.0;120.0;140.0;1.0;4.0;8.0;100.0;100.0;19.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;0.0;9177.070379987012;239.51683092209052;;0;
284.79;0.0;0.0;12000.0;12000.0;0.0;16.0;1.0;46.0;1.0;0.0;1.0;1.0;1.0;0.47424;0.0;0.0;0.0;0.0;0.10712;0.096405;0.07498200000000001;0.10712;0.0;1.0;0.0;1.0;0.0;-0.0046346;-0.073196;-0.06806;0.038998000000000005;0.0;1.0;1.0;0.0;0.0;24.149;24.149;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;12000.0;1.0;0.0;1900.0;140.0;120.0;140.0;1.0;4.0;8.0;100.0;100.0;19.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;0.0;9177.04938111186;239.51638952618714;;0;
284.8;0.0;0.0;12000.0;12000.0;0.0;16.0;1.0;46.0;1.0;0.0;1.0;1.0;1.0;0.4711;0.0;0.0;0.0;0.0;0.10712;0.096405;0.053558;0.11783;0.0;1.0;0.0;1.0;0.0;-0.013863;-0.024774;-0.069214;0.037888;0.0;1.0;1.0;0.0;0.0;24.149;24.149;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;12000.0;1.0;0.0;1900.0;140.0;120.0;140.0;1.0;4.0;8.0;100.0;100.0;19.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;0.0;9177.028372828006;239.51594793403913;;0;
284.81;0.0;0.0;12000.0;12000.0;0.0;16.0;1.0;46.0;1.0;0.0;1.0;1.0;1.0;0.46796;0.0;0.0;0.0;0.0;0.10712;0.10712;0.096405;0.08569299999999999;0.0;1.0;0.0;1.0;0.0;-0.003481;-0.073196;-0.069214;0.037888;0.0;1.0;1.0;0.0;0.0;24.149;24.149;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;12000.0;1.0;0.0;1900.0;140.0;120.0;140.0;1.0;4.0;8.0;100.0;100.0;19.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;0.0;9177.007355135733;239.5155061456539;;0;
284.82;0.0;0.0;12000.0;12000.0;0.0;16.0;1.0;47.0;1.0;0.0;1.0;1.0;1.0;0.47739;0.0;0.0;0.0;0.0;0.10712;0.10712;-0.021423;0.13925;0.0;1.0;0.0;1.0;0.0;-0.003481;-0.073196;-0.069214;0.038998000000000005;0.0;1.0;1.0;0.0;0.0;24.149;24.149;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;12000.0;1.0;0.0;1900.0;140.0;120.0;140.0;1.0;4.0;8.0;100.0;100.0;19.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;0.0;9176.986328035315;239.51506416103877;;0;
284.83;0.0;0.0;12000.0;12000.0;0.0;16.0;1.0;47.0;1.0;0.0;1.0;1.0;1.0;0.4648100000000001;0.0;0.0;0.0;0.0;0.096405;0.096405;0.11783;0.08569299999999999;0.0;1.0;0.0;1.0;0.0;-0.013863;-0.037161;-0.069214;0.036777;0.0;1.0;1.0;0.0;0.0;24.149;24.149;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;12000.0;1.0;0.0;1900.0;140.0;120.0;140.0;1.0;4.0;8.0;100.0;100.0;19.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;0.0;9176.965291527034;239.51462198020087;;0;
284.84;0.0;0.0;12000.0;12000.0;0.0;16.0;1.0;47.0;1.0;0.0;1.0;1.0;1.0;0.46796;0.0;0.0;0.0;0.0;0.10712;0.08569299999999999;0.11783;0.096405;0.0;1.0;0.0;1.0;0.0;-0.0046346;-0.037161;-0.06806;0.037888;0.0;1.0;1.0;0.0;0.0;24.149;24.149;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;12000.0;1.0;0.0;1900.0;140.0;120.0;140.0;1.0;4.0;8.0;100.0;100.0;19.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;0.0;9176.944245611166;239.51417960314765;;0;
284.85;0.0;0.0;12000.0;12000.0;0.0;16.0;1.0;47.0;1.0;0.0;1.0;1.0;1.0;0.4711;0.0;0.0;0.0;0.0;0.10712;0.096405;0.11783;0.08569299999999999;0.0;1.0;0.0;1.0;0.0;-0.042702;0.0;-0.069214;0.037888;0.0;1.0;1.0;0.0;0.0;24.149;24.149;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;12000.0;1.0;0.0;1900.0;140.0;120.0;140.0;1.0;4.0;8.0;100.0;100.0;19.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;0.0;9176.923190287996;239.51373702988622;;0;
284.86;0.0;0.0;12000.0;12000.0;0.0;16.0;1.0;47.0;1.0;0.0;1.0;1.0;1.0;0.4711;0.0;0.0;0.0;0.0;0.08569299999999999;0.10712;-0.010712;0.13925;0.0;1.0;0.0;1.0;0.0;-0.019631;-0.073196;-0.06690700000000001;0.037888;0.0;1.0;1.0;0.0;0.0;24.149;24.149;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;12000.0;1.0;0.0;1900.0;140.0;120.0;140.0;1.0;4.0;8.0;100.0;100.0;19.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;0.0;9176.902125557792;239.51329426042398;;0;
284.87;0.0;0.0;12000.0;12000.0;0.0;16.0;1.0;47.0;1.0;0.0;1.0;1.0;1.0;0.4711;0.0;0.0;0.0;0.0;0.10712;0.10712;0.07498200000000001;0.08569299999999999;0.0;1.0;0.0;1.0;0.0;-0.0011739;-0.037161;-0.06806;0.036777;0.0;1.0;1.0;0.0;0.0;24.149;24.149;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;12000.0;1.0;0.0;1900.0;140.0;120.0;140.0;1.0;4.0;8.0;100.0;100.0;19.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;0.0;9176.881051420847;239.51285129476815;;0;
284.88;0.0;0.0;12000.0;12000.0;0.0;16.0;1.0;47.0;1.0;0.0;1.0;1.0;1.0;0.4648100000000001;0.0;0.0;0.0;0.0;0.10712;0.096405;0.096405;0.096405;0.0;1.0;0.0;1.0;0.0;-0.003481;-0.041666;-0.069214;0.036777;0.0;1.0;1.0;0.0;0.0;24.149;24.149;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;12000.0;1.0;0.0;1900.0;140.0;120.0;140.0;1.0;4.0;8.0;100.0;100.0;19.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;0.0;9176.859967877426;239.512408132926;;0;
284.89;0.0;0.0;12000.0;12000.0;0.0;16.0;1.0;47.0;1.0;0.0;1.0;1.0;1.0;0.47424;0.0;0.0;0.0;0.0;0.096405;0.11783;0.096405;0.07498200000000001;0.0;1.0;0.0;1.0;0.0;-0.051931;-0.037161;-0.06690700000000001;0.036777;0.0;1.0;1.0;0.0;0.0;24.149;24.149;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;12000.0;1.0;0.0;1900.0;140.0;120.0;140.0;1.0;4.0;8.0;100.0;100.0;19.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;0.0;9176.838874927818;239.51196477490475;;0;
284.9;0.0;0.0;12000.0;12000.0;0.0;16.0;1.0;47.0;1.0;0.0;1.0;1.0;1.0;0.47424;0.0;0.0;0.0;0.0;0.08569299999999999;0.096405;-0.010712;0.13925;0.0;1.0;0.0;1.0;0.0;-0.0092488;-0.018018;-0.06806;0.036777;0.0;1.0;1.0;0.0;0.0;24.149;24.149;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;12000.0;1.0;0.0;1900.0;140.0;120.0;140.0;1.0;4.0;8.0;100.0;100.0;19.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;0.0;9176.8177725723;239.5115212207118;;0;
284.91;0.0;0.0;12000.0;12000.0;0.0;16.0;1.0;47.0;1.0;0.0;1.0;1.0;1.0;0.47424;0.0;0.0;0.0;0.0;0.10712;0.10712;0.06427000000000001;0.10712;0.0;1.0;0.0;1.0;0.0;-0.0046346;-0.037161;-0.06806;0.038998000000000005;0.0;1.0;1.0;0.0;0.0;24.149;24.149;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;12000.0;1.0;0.0;1900.0;140.0;120.0;140.0;1.0;4.0;8.0;100.0;100.0;19.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;0.0;9176.796660811147;239.51107747035437;;0;
284.92;0.0;0.0;12000.0;12000.0;0.0;16.0;1.0;47.0;1.0;0.0;1.0;1.0;1.0;0.46796;0.0;0.0;0.0;0.0;0.08569299999999999;0.096405;0.021423;0.13925;0.0;1.0;0.0;1.0;0.0;-0.013863;0.0022522;-0.06806;0.037888;0.0;1.0;1.0;0.0;0.0;24.149;24.149;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;12000.0;1.0;0.0;1900.0;140.0;120.0;140.0;1.0;4.0;8.0;100.0;100.0;19.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;0.0;9176.775539644641;239.51063352383972;;0;
284.93;0.0;0.0;12000.0;12000.0;0.0;16.0;1.0;47.0;1.0;0.0;1.0;1.0;1.0;0.4648100000000001;0.0;0.0;0.0;0.0;0.10712;0.096405;0.08569299999999999;0.096405;0.0;1.0;0.0;1.0;0.0;-0.0046346;-0.037161;-0.069214;0.035666;0.0;1.0;1.0;0.0;0.0;24.149;24.149;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;12000.0;1.0;0.0;1900.0;140.0;120.0;140.0;1.0;4.0;8.0;100.0;100.0;19.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;0.0;9176.75440907306;239.51018938117505;;0;
284.94;0.0;0.0;12000.0;12000.0;0.0;16.0;1.0;47.0;1.0;0.0;1.0;1.0;1.0;0.4711;0.0;0.0;0.0;0.0;0.096405;0.10712;-0.053558;0.1821;0.0;1.0;0.0;1.0;0.0;-0.019631;-0.073196;-0.06806;0.036777;0.0;1.0;1.0;0.0;0.0;24.149;24.149;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;12000.0;1.0;0.0;1900.0;140.0;120.0;140.0;1.0;4.0;8.0;100.0;100.0;19.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;0.0;9176.733269096683;239.50974504236777;;0;
284.95;0.0;0.0;12000.0;12000.0;0.0;16.0;1.0;47.0;1.0;0.0;1.0;1.0;1.0;0.4711;0.0;0.0;0.0;0.0;0.096405;0.11783;0.07498200000000001;0.096405;0.0;1.0;0.0;1.0;0.0;-0.042702;-0.037161;-0.06806;0.036777;0.0;1.0;1.0;0.0;0.0;24.149;24.149;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;12000.0;1.0;0.0;1900.0;140.0;120.0;140.0;1.0;4.0;8.0;100.0;100.0;19.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;0.0;9176.712119715794;239.50930050742514;;0;
284.96;0.0;0.0;12000.0;12000.0;0.0;16.0;1.0;47.0;1.0;0.0;1.0;1.0;1.0;0.46796;0.0;0.0;0.0;0.0;0.10712;0.10712;0.053558;0.11783;0.0;1.0;0.0;1.0;0.0;-0.013863;-0.019144;-0.06806;0.035666;0.0;1.0;1.0;0.0;0.0;24.149;24.149;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;12000.0;1.0;0.0;1900.0;140.0;120.0;140.0;1.0;4.0;8.0;100.0;100.0;19.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;0.0;9176.690960930662;239.50885577635432;;0;
284.97;0.0;0.0;12000.0;12000.0;0.0;16.0;1.0;47.0;1.0;0.0;1.0;1.0;1.0;0.46796;0.0;0.0;0.0;0.0;0.10712;0.08569299999999999;0.06427000000000001;0.10712;0.0;1.0;0.0;1.0;0.0;-0.003481;-0.037161;-0.070367;0.036777;0.0;1.0;1.0;0.0;0.0;24.149;24.149;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;12000.0;1.0;0.0;1900.0;140.0;120.0;140.0;1.0;4.0;8.0;100.0;100.0;19.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;0.0;9176.669792741572;239.50841084916277;;0;
284.98;0.0;0.0;12000.0;12000.0;0.0;16.0;1.0;47.0;1.0;0.0;1.0;1.0;1.0;0.4711;0.0;0.0;0.0;0.0;0.096405;0.096405;-0.042847;0.16068;0.0;1.0;0.0;1.0;0.0;-0.051931;0.0045044;-0.069214;0.036777;0.0;1.0;1.0;0.0;0.0;24.149;24.149;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;12000.0;1.0;0.0;1900.0;140.0;120.0;140.0;1.0;4.0;8.0;100.0;100.0;19.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;0.0;9176.648615148802;239.50796572585753;;0;
284.99;0.0;0.0;12000.0;12000.0;0.0;16.0;1.0;47.0;1.0;0.0;1.0;1.0;1.0;0.47424;0.0;0.0;0.0;0.0;0.096405;0.10712;0.07498200000000001;0.10712;0.0;1.0;0.0;1.0;0.0;-0.042702;-0.073196;-0.069214;0.037888;0.0;1.0;1.0;0.0;0.0;24.149;24.149;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;12000.0;1.0;0.0;1900.0;140.0;120.0;140.0;1.0;4.0;8.0;100.0;100.0;19.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;0.0;9176.627428152633;239.50752040644602;;0;
285.0;0.0;0.0;12000.0;12000.0;0.0;16.0;1.0;47.0;1.0;0.0;1.0;1.0;1.0;0.46796;0.0;0.0;0.0;0.0;0.096405;0.096405;-0.032135000000000004;0.14995999999999998;0.0;1.0;0.0;1.0;0.0;-0.0046346;-0.042792;-0.06806;0.035666;0.0;1.0;1.0;0.0;0.0;24.149;24.149;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;12000.0;1.0;0.0;1900.0;140.0;120.0;140.0;1.0;4.0;8.0;100.0;100.0;19.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;0.0;9176.606231753343;239.50707489093554;;0;
285.01;0.0;0.0;12000.0;12000.0;0.0;16.0;1.0;47.0;1.0;0.0;1.0;1.0;1.0;0.46796;0.0;0.0;0.0;0.0;0.096405;0.096405;0.07498200000000001;0.096405;0.0;1.0;0.0;1.0;0.0;-0.023092;-0.073196;-0.06806;0.036777;0.0;1.0;1.0;0.0;0.0;24.149;24.149;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;12000.0;1.0;0.0;1900.0;140.0;120.0;140.0;1.0;4.0;8.0;100.0;100.0;19.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;0.0;9176.585025951208;239.5066291793333;;0;
285.02;0.0;0.0;12000.0;12000.0;0.0;16.0;1.0;47.0;1.0;0.0;1.0;1.0;1.0;0.46796;0.0;0.0;0.0;0.0;0.096405;0.10712;-0.032135000000000004;0.14995999999999998;0.0;1.0;0.0;1.0;0.0;-0.0046346;-0.073196;-0.06806;0.036777;0.0;1.0;1.0;0.0;0.0;24.149;24.149;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;12000.0;1.0;0.0;1900.0;140.0;120.0;140.0;1.0;4.0;8.0;100.0;100.0;19.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;0.0;9176.563810746511;239.50618327164656;;0;
285.03;0.0;0.0;12000.0;12000.0;0.0;16.0;1.0;47.0;1.0;0.0;1.0;1.0;1.0;0.4711;0.0;0.0;0.0;0.0;0.096405;0.11783;0.032135000000000004;0.12854000000000002;0.0;1.0;0.0;1.0;0.0;-0.028859;-0.028152;-0.06806;0.036777;0.0;1.0;1.0;0.0;0.0;24.149;24.149;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;12000.0;1.0;0.0;1900.0;140.0;120.0;140.0;1.0;4.0;8.0;100.0;100.0;19.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;0.0;9176.542586139523;239.50573716788261;;0;
285.04;0.0;0.0;12000.0;12000.0;0.0;16.0;1.0;47.0;1.0;0.0;1.0;1.0;1.0;0.46796;0.0;0.0;0.0;0.0;0.096405;0.11783;-0.010712;0.12854000000000002;0.0;1.0;0.0;1.0;0.0;-0.042702;-0.037161;-0.069214;0.037888;0.0;1.0;1.0;0.0;0.0;24.149;24.149;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;12000.0;1.0;0.0;1900.0;140.0;120.0;140.0;1.0;4.0;8.0;100.0;100.0;19.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;0.0;9176.521352130534;239.50529086804877;;0;
285.05;0.0;0.0;12000.0;12000.0;0.0;16.0;1.0;47.0;1.0;0.0;1.0;1.0;1.0;0.46796;0.0;0.0;0.0;0.0;0.10712;0.096405;0.11783;0.08569299999999999;0.0;1.0;0.0;1.0;0.0;-0.003481;-0.032657;-0.06806;0.037888;0.0;1.0;1.0;0.0;0.0;24.149;24.149;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;12000.0;1.0;0.0;1900.0;140.0;120.0;140.0;1.0;4.0;8.0;100.0;100.0;19.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;0.0;9176.500108719822;239.5048443721523;;0;
285.06;0.0;0.0;12000.0;12000.0;0.0;16.0;1.0;47.0;1.0;0.0;1.0;1.0;1.0;0.4711;0.0;0.0;0.0;0.0;0.10712;0.10712;-0.032135000000000004;0.14995999999999998;0.0;1.0;0.0;1.0;0.0;-0.0046346;-0.073196;-0.06806;0.035666;0.0;1.0;1.0;0.0;0.0;24.149;24.149;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;12000.0;1.0;0.0;1900.0;140.0;120.0;140.0;1.0;4.0;8.0;100.0;100.0;19.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;0.0;9176.478855907655;239.5043976802004;;0;
285.07;0.0;0.0;12000.0;12000.0;0.0;16.0;1.0;47.0;1.0;0.0;1.0;1.0;1.0;0.4648100000000001;0.0;0.0;0.0;0.0;0.096405;0.11783;0.010712;0.11783;0.0;1.0;0.0;1.0;0.0;-0.015017;-0.073196;-0.06806;0.036777;0.0;1.0;1.0;0.0;0.0;24.149;24.149;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;12000.0;1.0;0.0;1900.0;140.0;120.0;140.0;1.0;4.0;8.0;100.0;100.0;19.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;0.0;9176.457593694317;239.5039507922004;;0;
