TIME;AUD_FwsNumber;AUD_AlarmNumber;FCUALTSELOUT_simaplaw_a;FCUALTSELOUT_simaplaw_b;FCU_AltKnobIncrement;IR1OUT_a4_i_150_GPS_UTC_hours;IR1OUT_a4_i_150_GPS_UTC_minutes;IR1OUT_a4_i_150_GPS_UTC_seconds;BAP1ENGDOUT_simaplaw_a;B1FDENGDNCOUT_simaplaw_a;B1FDENGDNCOUT_simaplaw_b;BATHRENGDOUT;P_PEDALS_STEERING;P_THROTTLE_LEVER_ANGLE_ENGINE_1;P_THROTTLE_LEVER_ANGLE_ENGINE_2;P_THROTTLE_LEVER_ANGLE_ENGINE_3;P_THROTTLE_LEVER_ANGLE_ENGINE_4;P_RIGHT_SIDESTICK_TRIGGER_PRESSED;P_LG_PANEL_ANTI_SKID_POSITION_SELECTED;P_LG_PANEL_GEAR_DOWN_REQUEST;P_LG_PANEL_GEAR_UP_REQUEST;P_LEFT_SIDESTICK_PITCH_CTRL;P_LEFT_SIDESTICK_ROLL_CTRL;P_RIGHT_SIDESTICK_PITCH_CTRL;P_RIGHT_SIDESTICK_ROLL_CTRL;CKT_Engine1MasterLeverOn;CKT_Engine2MasterLeverOn;CKT_ThrustLeverAngle[0];CKT_ThrustLeverAngle[1];CKT_ThrustLeverAngle[2];CKT_ThrustLeverAngle[3];P_FLAPS_BOOLEAN_1;P_FLAPS_BOOLEAN_2;P_FLAPS_BOOLEAN_3;P_FLAPS_BOOLEAN_4;P_FLAPS_BOOLEAN_5;FCU_LeftBaroSetting;ALTFCU;BGOTOFCUOUT_simaplaw_a;BMACHFCUSELOUT_simaplaw_a;FCGS_FcuVerticalSpeedSelect;FCGS_HdgTrkTargetToBeDisplayedOnFcu;FCUALTSELPROUT_simaplaw_a;FCULATSELPROUT_simaplaw_a;FCUMACHSELOUT_simaplaw_a;FCUMODEOUT_simaplaw_a;FCURANGEOUT_simaplaw_a;FCUSPDSELOUT_simaplaw_a;FCUSPDSELPROUT_simaplaw_a;FCUVSSELPROUT_simaplaw_a;FCU_AltRateSelector;FCU_RightBaroSetting;FCU_AdaptRangeCpt20Nm;FCU_AdaptRangeCpt40Nm;FCU_AdaptRangeFo10Nm;FCU_AdaptRangeFo20Nm;ALTITUDE;SPEED;AOI;AlarmActive;Action
815.98;0.0;0.0;3000.0;3000.0;0.0;16.0;49.0;21.0;1.0;1.0;1.0;1.0;0.28561;0.09640499999999999;0.10712;0.07498200000000001;0.10712;0.0;1.0;1.0;0.0;-0.081923;-0.013512999999999999;-0.061139;0.027889999999999998;1.0;1.0;45.0;45.0;45.0;45.0;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;0.0;-1900.0;128.0;30.0;128.0;2.21;4.0;8.0;134.0;134.0;-19.0;1.0;29.91;1.0;0.0;0.0;1.0;1403.6828769486858;130.15783758351515;OV;0;0
815.99;0.0;0.0;3000.0;3000.0;0.0;16.0;49.0;21.0;1.0;1.0;1.0;1.0;0.28875;0.11782999999999999;0.09640499999999999;0.13925;0.07498200000000001;0.0;1.0;1.0;0.0;-0.075002;-0.073196;-0.061139;0.025668;1.0;1.0;45.0;45.0;45.0;45.0;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;0.0;-1900.0;128.0;30.0;128.0;2.21;4.0;8.0;134.0;134.0;-19.0;1.0;29.91;1.0;0.0;0.0;1.0;1403.7063797496075;130.15884484641174;OV;0;0
816.0;0.0;0.0;3000.0;3000.0;0.0;16.0;49.0;21.0;1.0;1.0;1.0;1.0;0.28561;0.10712;0.10712;0.12854000000000002;0.07498200000000001;0.0;1.0;1.0;0.0;-0.0046346;-0.0011260999999999999;-0.061139;0.027889999999999998;1.0;1.0;45.0;45.0;45.0;45.0;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;0.0;-1900.0;128.0;30.0;128.0;2.21;4.0;8.0;134.0;134.0;-19.0;1.0;29.91;1.0;0.0;0.0;1.0;1403.7299553838534;130.15985523073658;OV;0;0
816.01;0.0;0.0;3000.0;3000.0;0.0;16.0;49.0;21.0;1.0;1.0;1.0;1.0;0.27931999999999996;0.10712;0.08569299999999999;0.13925;0.07498200000000001;0.0;1.0;1.0;0.0;-0.0046346;0.0;-0.062291999999999986;0.026779;1.0;1.0;45.0;45.0;45.0;45.0;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;0.0;-1900.0;128.0;30.0;128.0;2.21;4.0;8.0;134.0;134.0;-19.0;1.0;29.91;1.0;0.0;0.0;1.0;1403.7536038330607;130.1608687357026;OV;0;0
816.02;0.0;0.0;3000.0;3000.0;0.0;16.0;49.0;21.0;1.0;1.0;1.0;1.0;0.28246;0.09640499999999999;0.09640499999999999;0.11782999999999999;0.08569299999999999;0.0;1.0;1.0;0.0;-0.081923;-0.034908999999999996;-0.062291999999999986;0.026779;1.0;1.0;45.0;45.0;45.0;45.0;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;0.0;-1900.0;128.0;30.0;128.0;2.21;4.0;8.0;134.0;134.0;-19.0;1.0;29.91;1.0;0.0;0.0;1.0;1403.7773250788666;130.16188536052283;OV;0;0
816.03;0.0;0.0;3000.0;3000.0;0.0;16.0;49.0;21.0;1.0;1.0;1.0;1.0;0.27931999999999996;0.11782999999999999;0.08569299999999999;0.11782999999999999;0.09640499999999999;0.0;1.0;1.0;0.0;-0.047316000000000004;-0.055179;-0.062291999999999986;0.026779;1.0;1.0;45.0;45.0;45.0;45.0;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;0.0;-1900.0;128.0;30.0;128.0;2.21;4.0;8.0;134.0;134.0;-19.0;1.0;29.91;1.0;0.0;0.0;1.0;1403.8011191029066;130.1629051044103;OV;0;0
816.04;0.0;0.0;3000.0;3000.0;0.0;16.0;49.0;21.0;1.0;1.0;1.0;1.0;0.27618000000000004;0.10712;0.09640499999999999;0.08569299999999999;0.07498200000000001;0.0;1.0;1.0;0.0;-0.06115900000000001;-0.037161;-0.062291999999999986;0.027889999999999998;1.0;1.0;45.0;45.0;45.0;45.0;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;0.0;-1900.0;128.0;30.0;128.0;2.21;4.0;8.0;134.0;134.0;-19.0;1.0;29.91;1.0;0.0;0.0;1.0;1403.8249858868185;130.16392796657794;OV;0;0
816.05;0.0;0.0;3000.0;3000.0;0.0;16.0;49.0;21.0;1.0;1.0;1.0;1.0;0.27303;0.10712;0.10712;0.13925;0.06427000000000001;0.0;1.0;1.0;0.0;-0.073848;-0.0022521999999999998;-0.062291999999999986;0.026779;1.0;1.0;45.0;45.0;45.0;45.0;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;0.0;-1900.0;128.0;30.0;128.0;2.21;4.0;8.0;134.0;134.0;-19.0;1.0;29.91;1.0;0.0;0.0;1.0;1403.8489254122385;130.1649539462388;OV;0;0
816.06;0.0;0.0;3000.0;3000.0;0.0;16.0;49.0;21.0;1.0;1.0;1.0;1.0;0.26674000000000003;0.08569299999999999;0.09640499999999999;0.021422999999999998;0.12854000000000002;0.0;1.0;1.0;0.0;-0.024245;0.0;-0.062291999999999986;0.029001;1.0;1.0;45.0;45.0;45.0;45.0;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;0.0;-1900.0;128.0;30.0;128.0;2.21;4.0;8.0;134.0;134.0;-19.0;1.0;29.91;1.0;0.0;0.0;1.0;1403.872937660803;130.16598304260583;OV;0;0
816.07;0.0;0.0;3000.0;3000.0;0.0;16.0;49.0;21.0;1.0;1.0;1.0;1.0;0.26989;0.10712;0.08569299999999999;0.13925;0.053558;0.0;1.0;1.0;0.0;-0.070388;-0.037161;-0.062291999999999986;0.026779;1.0;1.0;45.0;45.0;45.0;45.0;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;0.0;-1900.0;128.0;30.0;128.0;2.21;4.0;8.0;134.0;134.0;-19.0;1.0;29.91;1.0;0.0;0.0;1.0;1403.89702261415;130.16701525489214;OV;0;0
816.08;0.0;0.0;3000.0;3000.0;0.0;16.0;49.0;21.0;1.0;1.0;1.0;1.0;0.26989;0.10712;0.09640499999999999;0.07498200000000001;0.09640499999999999;0.0;1.0;1.0;0.0;-0.075002;-0.032657;-0.062291999999999986;0.029001;1.0;1.0;45.0;45.0;45.0;45.0;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;0.0;-1900.0;128.0;30.0;128.0;2.21;4.0;8.0;134.0;134.0;-19.0;1.0;29.91;1.0;0.0;0.0;1.0;1403.9211802539148;130.16805058231063;OV;0;0
816.09;0.0;0.0;3000.0;3000.0;0.0;16.0;49.0;21.0;1.0;1.0;1.0;1.0;0.2636;0.09640499999999999;0.09640499999999999;0.13925;0.06427000000000001;0.0;1.0;1.0;0.0;-0.0046346;-0.037161;-0.062291999999999986;0.027889999999999998;1.0;1.0;45.0;45.0;45.0;45.0;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;0.0;-1900.0;128.0;30.0;128.0;2.21;4.0;8.0;134.0;134.0;-19.0;1.0;29.91;1.0;0.0;0.0;1.0;1403.945410561735;130.16908902407434;OV;0;0
816.1;0.0;0.0;3000.0;3000.0;0.0;16.0;49.0;21.0;1.0;1.0;1.0;1.0;0.26674000000000003;0.10712;0.09640499999999999;0.010712000000000001;0.12854000000000002;0.0;1.0;1.0;0.0;-0.041549;-0.032657;-0.063446;0.026779;1.0;1.0;45.0;45.0;45.0;45.0;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;0.0;-1900.0;128.0;30.0;128.0;2.21;4.0;8.0;134.0;134.0;-19.0;1.0;29.91;1.0;0.0;0.0;1.0;1403.969713519247;130.1701305793963;OV;0;0
816.11;0.0;0.0;3000.0;3000.0;0.0;16.0;49.0;21.0;1.0;1.0;1.0;1.0;0.26045999999999997;0.09640499999999999;0.09640499999999999;0.10712;0.08569299999999999;0.0;1.0;1.0;0.0;-0.077309;-0.037161;-0.062291999999999986;0.027889999999999998;1.0;1.0;45.0;45.0;45.0;45.0;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;0.0;-1900.0;128.0;30.0;128.0;2.21;4.0;8.0;134.0;134.0;-19.0;1.0;29.91;1.0;0.0;0.0;1.0;1403.994089108087;130.17117524748946;OV;0;0
816.12;0.0;0.0;3000.0;3000.0;0.0;16.0;49.0;21.0;1.0;1.0;1.0;1.0;0.27303;0.11782999999999999;0.10712;0.10712;0.09640499999999999;0.0;1.0;1.0;0.0;-0.07961599999999999;-0.013512999999999999;-0.062291999999999986;0.026779;1.0;1.0;45.0;45.0;45.0;45.0;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;0.0;-1900.0;128.0;30.0;128.0;2.21;4.0;8.0;134.0;134.0;-19.0;1.0;29.91;1.0;0.0;0.0;1.0;1404.0185373098934;130.17222302756687;OV;0;0
816.13;0.0;0.0;3000.0;3000.0;0.0;16.0;49.0;21.0;1.0;1.0;1.0;1.0;0.2636;0.10712;0.10712;0.06427000000000001;0.10712;0.0;1.0;1.0;0.0;-0.070388;-0.046169999999999996;-0.062291999999999986;0.027889999999999998;1.0;1.0;45.0;45.0;45.0;45.0;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;0.0;-1900.0;128.0;30.0;128.0;2.21;4.0;8.0;134.0;134.0;-19.0;1.0;29.91;1.0;0.0;0.0;1.0;1404.043058106302;130.17327391884152;OV;0;0
816.14;0.0;0.0;3000.0;3000.0;0.0;16.0;49.0;21.0;1.0;1.0;1.0;1.0;0.2636;0.09640499999999999;0.10712;-0.021422999999999998;0.13925;0.0;1.0;1.0;0.0;-0.077309;-0.037161;-0.062291999999999986;0.027889999999999998;1.0;1.0;45.0;45.0;45.0;45.0;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;0.0;-1900.0;128.0;30.0;128.0;2.21;4.0;8.0;134.0;134.0;-19.0;1.0;29.91;1.0;0.0;0.0;1.0;1404.067651478949;130.17432792052642;OV;0;0
816.15;0.0;0.0;3000.0;3000.0;0.0;16.0;49.0;21.0;1.0;1.0;1.0;1.0;0.26989;0.10712;0.09640499999999999;0.13925;0.07498200000000001;0.0;1.0;1.0;0.0;-0.07961599999999999;-0.037161;-0.061139;0.027889999999999998;1.0;1.0;45.0;45.0;45.0;45.0;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;0.0;-1900.0;128.0;30.0;128.0;2.21;4.0;8.0;134.0;134.0;-19.0;1.0;29.91;1.0;0.0;0.0;1.0;1404.0923174094712;130.17538503183442;OV;0;0
816.16;0.0;0.0;3000.0;3000.0;0.0;16.0;49.0;21.0;1.0;1.0;1.0;1.0;0.2636;0.10712;0.09640499999999999;0.06427000000000001;0.10712;0.0;1.0;1.0;0.0;-0.023091999999999998;-0.032657;-0.059985000000000004;0.026779;1.0;1.0;45.0;45.0;45.0;45.0;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;0.0;-1900.0;128.0;30.0;128.0;2.21;4.0;8.0;134.0;134.0;-19.0;1.0;29.91;1.0;0.0;0.0;1.0;1404.1170558795066;130.17644525197883;OV;0;0
816.17;0.0;0.0;3000.0;3000.0;0.0;16.0;49.0;21.0;1.0;1.0;1.0;1.0;0.26674000000000003;0.11782999999999999;0.10712;0.10712;0.08569299999999999;0.0;1.0;1.0;0.0;-0.035781;-0.037161;-0.061139;0.029001;1.0;1.0;45.0;45.0;45.0;45.0;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;0.0;-1900.0;128.0;30.0;128.0;2.21;4.0;8.0;134.0;134.0;-19.0;1.0;29.91;1.0;0.0;0.0;1.0;1404.14186687069;130.17750858017246;OV;0;0
816.18;0.0;0.0;3000.0;3000.0;0.0;16.0;49.0;21.0;1.0;1.0;1.0;1.0;0.26989;0.10712;0.09640499999999999;0.032135000000000004;0.12854000000000002;0.0;1.0;1.0;0.0;-0.070388;-0.034908999999999996;-0.062291999999999986;0.027889999999999998;1.0;1.0;45.0;45.0;45.0;45.0;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;0.0;-1900.0;128.0;30.0;128.0;2.21;4.0;8.0;134.0;134.0;-19.0;1.0;29.91;1.0;0.0;0.0;1.0;1404.16675036466;130.17857501562833;OV;0;0
816.19;0.0;0.0;3000.0;3000.0;0.0;16.0;49.0;21.0;1.0;1.0;1.0;1.0;0.26045999999999997;0.09640499999999999;0.11782999999999999;0.09640499999999999;0.09640499999999999;0.0;1.0;1.0;0.0;-0.07961599999999999;0.0;-0.061139;0.027889999999999998;1.0;1.0;45.0;45.0;45.0;45.0;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;0.0;-1900.0;128.0;30.0;128.0;2.21;4.0;8.0;134.0;134.0;-19.0;1.0;29.91;1.0;0.0;0.0;1.0;1404.1917063430521;130.17964455755936;OV;0;0
816.2;0.0;0.0;3000.0;3000.0;0.0;16.0;49.0;21.0;1.0;1.0;1.0;1.0;0.26674000000000003;0.10712;0.11782999999999999;0.10712;0.08569299999999999;0.0;1.0;1.0;0.0;-0.08077000000000001;-0.037161;-0.063446;0.026779;1.0;1.0;45.0;45.0;45.0;45.0;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;0.0;-1900.0;128.0;30.0;128.0;2.21;4.0;8.0;134.0;134.0;-19.0;1.0;29.91;1.0;0.0;0.0;1.0;1404.2167347875034;130.18071720517872;OV;0;0
816.21;0.0;0.0;3000.0;3000.0;0.0;16.0;49.0;21.0;1.0;1.0;1.0;1.0;0.26989;0.10712;0.10712;0.11782999999999999;0.09640499999999999;0.0;1.0;1.0;0.0;-0.0046346;-0.034908999999999996;-0.062291999999999986;0.029001;1.0;1.0;45.0;45.0;45.0;45.0;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;0.0;-1900.0;128.0;30.0;128.0;2.21;4.0;8.0;134.0;134.0;-19.0;1.0;29.91;1.0;0.0;0.0;1.0;1404.2418356796506;130.18179295769934;OV;0;0
816.22;0.0;0.0;3000.0;3000.0;0.0;16.0;49.0;21.0;1.0;1.0;1.0;1.0;0.2636;0.09640499999999999;0.11782999999999999;-0.021422999999999998;0.14995999999999998;0.0;1.0;1.0;0.0;-0.023091999999999998;0.0045043999999999996;-0.062291999999999986;0.027889999999999998;1.0;1.0;45.0;45.0;45.0;45.0;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;0.0;-1900.0;128.0;30.0;128.0;2.21;4.0;8.0;134.0;134.0;-19.0;1.0;29.91;1.0;0.0;0.0;1.0;1404.2670090011309;130.1828718143342;OV;0;0
816.23;0.0;0.0;3000.0;3000.0;0.0;16.0;49.0;21.0;1.0;1.0;1.0;1.0;0.26674000000000003;0.09640499999999999;0.08569299999999999;0.07498200000000001;0.10712;0.0;1.0;1.0;0.0;-0.041549;0.0;-0.062291999999999986;0.026779;1.0;1.0;45.0;45.0;45.0;45.0;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;0.0;-1900.0;128.0;30.0;128.0;2.21;4.0;8.0;134.0;134.0;-19.0;1.0;29.91;1.0;0.0;0.0;1.0;1404.2922547335806;130.1839537742963;OV;0;0
816.24;0.0;0.0;3000.0;3000.0;0.0;16.0;49.0;21.0;1.0;1.0;1.0;1.0;0.26674000000000003;0.09640499999999999;0.10712;0.07498200000000001;0.11782999999999999;0.0;1.0;1.0;0.0;-0.023091999999999998;-0.073196;-0.061139;0.027889999999999998;1.0;1.0;45.0;45.0;45.0;45.0;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;0.0;-1900.0;128.0;30.0;128.0;2.21;4.0;8.0;134.0;134.0;-19.0;1.0;29.91;1.0;0.0;0.0;1.0;1404.317572858636;130.1850388367987;OV;0;0
816.25;0.0;0.0;3000.0;3000.0;0.0;16.0;49.0;21.0;1.0;1.0;1.0;1.0;0.26674000000000003;0.10712;0.10712;0.10712;0.07498200000000001;0.0;1.0;1.0;0.0;-0.041549;0.0;-0.063446;0.027889999999999998;1.0;1.0;45.0;45.0;45.0;45.0;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;0.0;-1900.0;128.0;30.0;128.0;2.21;4.0;8.0;134.0;134.0;-19.0;1.0;29.91;1.0;0.0;0.0;1.0;1404.3429633579347;130.18612700105436;OV;0;0
816.26;0.0;0.0;3000.0;3000.0;0.0;16.0;49.0;21.0;1.0;1.0;1.0;1.0;0.26989;0.09640499999999999;0.10712;0.10712;0.06427000000000001;0.0;1.0;1.0;0.0;-0.0046346;-0.018018;-0.061139;0.029001;1.0;1.0;45.0;45.0;45.0;45.0;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;0.0;-1900.0;128.0;30.0;128.0;2.21;4.0;8.0;134.0;134.0;-19.0;1.0;29.91;1.0;0.0;0.0;1.0;1404.368426213113;130.18721826627626;OV;0;0
816.27;0.0;0.0;3000.0;3000.0;0.0;16.0;49.0;21.0;1.0;1.0;1.0;1.0;0.2636;0.10712;0.09640499999999999;0.12854000000000002;0.08569299999999999;0.0;1.0;1.0;0.0;-0.042702;-0.073196;-0.063446;0.027889999999999998;1.0;1.0;45.0;45.0;45.0;45.0;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;0.0;-1900.0;128.0;30.0;128.0;2.21;4.0;8.0;134.0;134.0;-19.0;1.0;29.91;1.0;0.0;0.0;1.0;1404.3939614058074;130.18831263167746;OV;0;0
816.28;0.0;0.0;3000.0;3000.0;0.0;16.0;49.0;21.0;1.0;1.0;1.0;1.0;0.2636;0.10712;0.09640499999999999;0.14995999999999998;0.053558;0.0;1.0;1.0;0.0;-0.023091999999999998;-0.073196;-0.061139;0.027889999999999998;1.0;1.0;45.0;45.0;45.0;45.0;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;0.0;-1900.0;128.0;30.0;128.0;2.21;4.0;8.0;134.0;134.0;-19.0;1.0;29.91;1.0;0.0;0.0;1.0;1404.4195689176554;130.18941009647094;OV;0;0
816.29;0.0;0.0;3000.0;3000.0;0.0;16.0;49.0;21.0;1.0;1.0;1.0;1.0;0.2636;0.11782999999999999;0.09640499999999999;0.2142300000000001;0.032135000000000004;0.0;1.0;1.0;0.0;-0.07961599999999999;-0.055179;-0.061139;0.026779;1.0;1.0;45.0;45.0;45.0;45.0;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;0.0;-1900.0;128.0;30.0;128.0;2.21;4.0;8.0;134.0;134.0;-19.0;1.0;29.91;1.0;0.0;0.0;1.0;1404.4452487302929;130.19051065986972;OV;0;0
816.3;0.0;0.0;3000.0;3000.0;0.0;16.0;49.0;21.0;1.0;1.0;1.0;1.0;0.2636;0.09640499999999999;0.10712;0.07498200000000001;0.10712;0.0;1.0;1.0;0.0;-0.0046346;0.0;-0.062291999999999986;0.027889999999999998;1.0;1.0;45.0;45.0;45.0;45.0;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;0.0;-1900.0;128.0;30.0;128.0;2.21;4.0;8.0;134.0;134.0;-19.0;1.0;29.91;1.0;0.0;0.0;1.0;1404.4710008253574;130.19161432108672;OV;0;0
816.31;0.0;0.0;3000.0;3000.0;0.0;16.0;49.0;21.0;1.0;1.0;1.0;1.0;0.26989;0.10712;0.09640499999999999;0.16068;0.053558;0.0;1.0;1.0;0.0;-0.013863;-0.037161;-0.059985000000000004;0.025668;1.0;1.0;45.0;45.0;45.0;45.0;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;0.0;-1900.0;128.0;30.0;128.0;2.21;4.0;8.0;134.0;134.0;-19.0;1.0;29.91;1.0;0.0;0.0;1.0;1404.4968251844848;130.19272107933506;OV;0;0
816.32;0.0;0.0;3000.0;3000.0;0.0;16.0;49.0;21.0;1.0;1.0;1.0;1.0;0.2636;0.10712;0.10712;0.14995999999999998;0.053558;0.0;1.0;1.0;0.0;-0.06115900000000001;-0.073196;-0.061139;0.029001;1.0;1.0;45.0;45.0;45.0;45.0;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;0.0;-1900.0;128.0;30.0;128.0;2.21;4.0;8.0;134.0;134.0;-19.0;1.0;29.91;1.0;0.0;0.0;1.0;1404.522721789312;130.19383093382766;OV;0;0
816.33;0.0;0.0;3000.0;3000.0;0.0;16.0;49.0;21.0;1.0;1.0;1.0;1.0;0.26989;0.10712;0.10712;0.13925;0.08569299999999999;0.0;1.0;1.0;0.0;-0.06115900000000001;-0.073196;-0.062291999999999986;0.027889999999999998;1.0;1.0;45.0;45.0;45.0;45.0;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;0.0;-1900.0;128.0;30.0;128.0;2.21;4.0;8.0;134.0;134.0;-19.0;1.0;29.91;1.0;0.0;0.0;1.0;1404.5486906214762;130.19494388377754;OV;0;0
816.34;0.0;0.0;3000.0;3000.0;0.0;16.0;49.0;21.0;1.0;1.0;1.0;1.0;0.26674000000000003;0.09640499999999999;0.10712;0.053558;0.10712;0.0;1.0;1.0;0.0;-0.07269500000000001;0.0;-0.061139;0.026779;1.0;1.0;45.0;45.0;45.0;45.0;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;0.0;-1900.0;128.0;30.0;128.0;2.21;4.0;8.0;134.0;134.0;-19.0;1.0;29.91;1.0;0.0;0.0;1.0;1404.5747316626143;130.19605992839777;OV;0;0
816.35;0.0;0.0;3000.0;3000.0;0.0;16.0;49.0;21.0;1.0;1.0;1.0;1.0;0.26674000000000003;0.10712;0.09640499999999999;0.12854000000000002;0.08569299999999999;0.0;1.0;1.0;0.0;-0.08077000000000001;-0.019144;-0.062291999999999986;0.026779;1.0;1.0;45.0;45.0;45.0;45.0;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;0.0;-1900.0;128.0;30.0;128.0;2.21;4.0;8.0;134.0;134.0;-19.0;1.0;29.91;1.0;0.0;0.0;1.0;1404.6008448943626;130.1971790669012;OV;0;0
816.36;0.0;0.0;3000.0;3000.0;0.0;16.0;49.0;21.0;1.0;1.0;1.0;1.0;0.2636;0.10712;0.10712;0.17139000000000001;0.07498200000000001;0.0;1.0;1.0;0.0;-0.0046346;-0.019144;-0.062291999999999986;0.027889999999999998;1.0;1.0;45.0;45.0;45.0;45.0;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;0.0;-1900.0;128.0;30.0;128.0;2.21;4.0;8.0;134.0;134.0;-19.0;1.0;29.91;1.0;0.0;0.0;1.0;1404.6270302983578;130.19830129850106;OV;0;0
816.37;0.0;0.0;3000.0;3000.0;0.0;16.0;49.0;21.0;1.0;1.0;1.0;1.0;0.2636;0.11782999999999999;0.10712;0.14995999999999998;0.07498200000000001;0.0;1.0;1.0;0.0;-0.023091999999999998;-0.015765;-0.0646;0.026779;1.0;1.0;45.0;45.0;45.0;45.0;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;0.0;-1900.0;128.0;30.0;128.0;2.21;4.0;8.0;134.0;134.0;-19.0;1.0;29.91;1.0;0.0;0.0;1.0;1404.653287856236;130.19942662241013;OV;0;0
816.38;0.0;0.0;3000.0;3000.0;0.0;16.0;49.0;21.0;1.0;1.0;1.0;1.0;0.26674000000000003;0.09640499999999999;0.11782999999999999;0.032135000000000004;0.10712;0.0;1.0;1.0;0.0;-0.0046346;-0.037161;-0.063446;0.025668;1.0;1.0;45.0;45.0;45.0;45.0;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;0.0;-1900.0;128.0;30.0;128.0;2.21;4.0;8.0;134.0;134.0;-19.0;1.0;29.91;1.0;0.0;0.0;1.0;1404.6796175496356;130.20055503784158;OV;0;0
816.39;0.0;0.0;3000.0;3000.0;0.0;16.0;49.0;21.0;1.0;1.0;1.0;1.0;0.26674000000000003;0.10712;0.10712;0.10712;0.10712;0.0;1.0;1.0;0.0;-0.03232;0.0;-0.061139;0.027889999999999998;1.0;1.0;45.0;45.0;45.0;45.0;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;0.0;-1900.0;128.0;30.0;128.0;2.21;4.0;8.0;134.0;134.0;-19.0;1.0;29.91;1.0;0.0;0.0;1.0;1404.706019360192;130.20168654400823;OV;0;0
816.4;0.0;0.0;3000.0;3000.0;0.0;16.0;49.0;21.0;1.0;1.0;1.0;1.0;0.26674000000000003;0.11782999999999999;0.11782999999999999;0.11782999999999999;0.08569299999999999;0.0;1.0;1.0;0.0;-0.042702;-0.034908999999999996;-0.061139;0.026779;1.0;1.0;45.0;45.0;45.0;45.0;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;0.0;-1900.0;128.0;30.0;128.0;2.21;4.0;8.0;134.0;134.0;-19.0;1.0;29.91;1.0;0.0;0.0;1.0;1404.7324932695428;130.2028211401233;OV;0;0
816.41;0.0;0.0;3000.0;3000.0;0.0;16.0;49.0;21.0;1.0;1.0;1.0;1.0;0.26674000000000003;0.09640499999999999;0.10712;0.13925;0.06427000000000001;0.0;1.0;1.0;0.0;-0.0046346;-0.019144;-0.062291999999999986;0.027889999999999998;1.0;1.0;45.0;45.0;45.0;45.0;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;0.0;-1900.0;128.0;30.0;128.0;2.21;4.0;8.0;134.0;134.0;-19.0;1.0;29.91;1.0;0.0;0.0;1.0;1404.7590392593231;130.20395882539958;OV;0;0
