TIME;AUD_FwsNumber;AUD_AlarmNumber;FCUALTSELOUT_simaplaw_a;FCUALTSELOUT_simaplaw_b;FCU_AltKnobIncrement;IR1OUT_a4_i_150_GPS_UTC_hours;IR1OUT_a4_i_150_GPS_UTC_minutes;IR1OUT_a4_i_150_GPS_UTC_seconds;BAP1ENGDOUT_simaplaw_a;BAP2ENGDOUT_simaplaw_b;BATHRENGDOUT;P_PEDALS_STEERING;P_THROTTLE_LEVER_ANGLE_ENGINE_1;P_THROTTLE_LEVER_ANGLE_ENGINE_2;P_THROTTLE_LEVER_ANGLE_ENGINE_3;P_THROTTLE_LEVER_ANGLE_ENGINE_4;P_LG_PANEL_ANTI_SKID_POSITION_SELECTED;P_LG_PANEL_GEAR_DOWN_REQUEST;P_LG_PANEL_GEAR_UP_REQUEST;P_LEFT_SIDESTICK_PITCH_CTRL;P_LEFT_SIDESTICK_ROLL_CTRL;P_RIGHT_SIDESTICK_PITCH_CTRL;P_RIGHT_SIDESTICK_ROLL_CTRL;P_LEFT_SIDESTICK_INSTINCTIVE_DISCONNECT;CKT_Engine1MasterLeverOn;CKT_Engine2MasterLeverOn;CKT_ThrustLeverAngle[0];CKT_ThrustLeverAngle[1];CKT_ThrustLeverAngle[2];CKT_ThrustLeverAngle[3];P_FLAPS_BOOLEAN_1;P_FLAPS_BOOLEAN_2;P_FLAPS_BOOLEAN_3;P_FLAPS_BOOLEAN_4;P_FLAPS_BOOLEAN_5;P_GLS_R_MASTER_CAUTION_BUTTON_PUSHED;P_GLS_R_MASTER_WARNING_BUTTON_PUSHED;FCU_LeftBaroSetting;ALTFCU;FCGS_FcuFpaSelect;FCGS_FcuVerticalSpeedSelect;FCGS_HdgTrkTargetToBeDisplayedOnFcu;FCUALTSELPROUT_simaplaw_a;FCULATSELPROUT_simaplaw_a;FCUMACHSELOUT_simaplaw_a;FCUMODEOUT_simaplaw_a;FCURANGEOUT_simaplaw_a;FCUSPDSELOUT_simaplaw_a;FCUSPDSELPROUT_simaplaw_a;FCUVSSELPROUT_simaplaw_a;FCU_AdaptSdpKnobPull;FCU_AltRateSelector;FCU_RightBaroSetting;FCU_AdaptRangeCpt20Nm;FCU_AdaptRangeFo10Nm;FCU_AdaptRangeFo20Nm;FCU_AdaptRangeFo40Nm;ALTITUDE;SPEED;AOI;AlarmActive;Action
1200.02;0.0;0.0;4000.0;4000.0;0.0;10.0;28.0;2.0;0.0;0.0;0.0;0.5717;0.08569299999999999;0.06427000000000001;0.29993000000000003;-0.10712;1.0;1.0;0.0;-2.6994;0.93579;-0.062291999999999986;0.023447;0.0;0.0;1.0;0.0;0.0;15.342;15.342;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;4000.0;1.8;1300.0;9.0;40.0;9.0;1.0;4.0;8.0;135.0;135.0;13.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1254.3200390191082;121.6531161743046;OV;0;0
1200.03;0.0;0.0;4000.0;4000.0;0.0;10.0;28.0;2.0;0.0;0.0;0.0;0.58114;0.08569299999999999;0.07498200000000001;0.29993000000000003;-0.09640499999999999;1.0;1.0;0.0;-2.6451;1.1261;-0.062291999999999986;0.024558;0.0;0.0;1.0;0.0;0.0;15.342;15.342;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;4000.0;1.8;1300.0;9.0;40.0;9.0;1.0;4.0;8.0;135.0;135.0;13.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1254.2008961016932;121.65559149900471;OV;0;0
1200.04;0.0;0.0;4000.0;4000.0;0.0;10.0;28.0;2.0;0.0;0.0;0.0;0.57485;0.08569299999999999;0.06427000000000001;0.29993000000000003;-0.09640499999999999;1.0;1.0;0.0;-2.479;1.152;-0.063446;0.025668;0.0;0.0;1.0;0.0;0.0;15.342;15.342;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;4000.0;1.8;1300.0;9.0;40.0;9.0;1.0;4.0;8.0;135.0;135.0;13.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1254.0817485418665;121.6580684237591;OV;0;0
1200.05;0.0;0.0;4000.0;4000.0;0.0;10.0;28.0;2.0;0.0;0.0;0.0;0.5717;0.08569299999999999;0.06427000000000001;0.26779000000000003;-0.08569299999999999;1.0;1.0;0.0;-2.2933;1.2871;-0.061139;0.025668;0.0;0.0;1.0;0.0;0.0;15.342;15.342;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;4000.0;1.8;1300.0;9.0;40.0;9.0;1.0;4.0;8.0;135.0;135.0;13.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1253.9625963412082;121.66054694798531;OV;0;0
1200.06;0.0;0.0;4000.0;4000.0;0.0;10.0;28.0;2.0;0.0;0.0;0.0;0.57799;0.08569299999999999;0.07498200000000001;0.33205999999999997;-0.09640499999999999;1.0;1.0;0.0;-2.1826;1.4493;-0.063446;0.025668;0.0;0.0;1.0;0.0;0.0;15.342;15.342;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;4000.0;1.8;1300.0;9.0;40.0;9.0;1.0;4.0;8.0;135.0;135.0;13.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1253.8434395012982;121.66302707110071;OV;0;0
1200.07;0.0;0.0;4000.0;4000.0;0.0;10.0;28.0;2.0;0.0;0.0;0.0;0.57799;0.08569299999999999;0.08569299999999999;0.31064;-0.09640499999999999;1.0;1.0;0.0;-1.998;1.5124;-0.061139;0.023447;0.0;0.0;1.0;0.0;0.0;15.342;15.342;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;4000.0;1.8;1300.0;9.0;40.0;9.0;1.0;4.0;8.0;135.0;135.0;13.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1253.724278023716;121.66550879252287;OV;0;0
1200.08;0.0;0.0;4000.0;4000.0;0.0;10.0;28.0;2.0;0.0;0.0;0.0;0.57485;0.08569299999999999;0.06427000000000001;0.28922;-0.08569299999999999;1.0;1.0;0.0;-1.9345;1.6745;-0.062291999999999986;0.024558;0.0;0.0;1.0;0.0;0.0;15.342;15.342;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;4000.0;1.8;1300.0;9.0;40.0;9.0;1.0;4.0;8.0;135.0;135.0;13.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1253.6051119100416;121.66799211166936;OV;0;0
1200.09;0.0;0.0;4000.0;4000.0;0.0;10.0;28.0;2.0;0.0;0.0;0.0;0.57799;0.08569299999999999;0.08569299999999999;0.25708000000000003;-0.07498200000000001;1.0;1.0;0.0;-1.7396;1.7556;-0.062291999999999986;0.024558;0.0;0.0;1.0;0.0;0.0;15.342;15.342;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;4000.0;1.8;1300.0;9.0;40.0;9.0;1.0;4.0;8.0;135.0;135.0;13.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1253.485941161855;121.67047702795756;OV;0;0
1200.1;0.0;0.0;4000.0;4000.0;0.0;10.0;28.0;2.0;0.0;0.0;0.0;0.57485;0.08569299999999999;0.08569299999999999;0.33205999999999997;-0.09640499999999999;1.0;1.0;0.0;-1.6623;1.8006;-0.062291999999999986;0.024558;0.0;0.0;1.0;0.0;0.0;15.342;15.342;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;4000.0;1.8;1300.0;9.0;40.0;9.0;1.0;4.0;8.0;135.0;135.0;13.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1253.366765780736;121.67296354080506;OV;0;0
1200.11;0.0;0.0;4000.0;4000.0;0.0;10.0;28.0;2.0;0.0;0.0;0.0;0.57485;0.09640499999999999;0.08569299999999999;0.29993000000000003;-0.08569299999999999;1.0;1.0;0.0;-1.4812;1.9087;-0.062291999999999986;0.024558;0.0;0.0;1.0;0.0;0.0;15.342;15.342;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;4000.0;1.8;1300.0;9.0;40.0;9.0;1.0;4.0;8.0;135.0;135.0;13.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1253.2475857682641;121.67545164962928;OV;0;0
1200.12;0.0;0.0;4000.0;4000.0;0.0;10.0;28.0;2.0;0.0;0.0;0.0;0.58114;0.08569299999999999;0.07498200000000001;0.28922;-0.08569299999999999;1.0;1.0;0.0;-1.3705;2.0157;-0.062291999999999986;0.023447;0.0;0.0;1.0;0.0;0.0;15.342;15.342;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;4000.0;1.8;1300.0;9.0;40.0;9.0;1.0;4.0;8.0;135.0;135.0;13.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1253.1284011260186;121.67794135384771;OV;0;0
1200.13;0.0;0.0;4000.0;4000.0;0.0;10.0;28.0;2.0;0.0;0.0;0.0;0.57485;0.08569299999999999;0.07498200000000001;0.29993000000000003;-0.09640499999999999;1.0;1.0;0.0;-1.3024;2.0709;-0.062291999999999986;0.024558;0.0;0.0;1.0;0.0;0.0;15.342;15.342;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;4000.0;1.8;1300.0;9.0;40.0;9.0;1.0;4.0;8.0;135.0;135.0;13.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1253.0092118555808;121.68043265287794;OV;0;0
1200.14;0.0;0.0;4000.0;4000.0;0.0;10.0;28.0;2.0;0.0;0.0;0.0;0.5717;0.08569299999999999;0.06427000000000001;0.33205999999999997;-0.10712;1.0;1.0;0.0;-1.1121;2.1317;-0.063446;0.024558;0.0;0.0;1.0;0.0;0.0;15.342;15.342;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;4000.0;1.8;1300.0;9.0;40.0;9.0;1.0;4.0;8.0;135.0;135.0;13.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1252.8900179585291;121.68292554613741;OV;0;0
1200.15;0.0;0.0;4000.0;4000.0;0.0;10.0;28.0;2.0;0.0;0.0;0.0;0.5717;0.09640499999999999;0.06427000000000001;0.31064;-0.10712;1.0;1.0;0.0;-1.0948;2.1869;-0.062291999999999986;0.025668;0.0;0.0;1.0;0.0;0.0;15.342;15.342;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;4000.0;1.8;1300.0;9.0;40.0;9.0;1.0;4.0;8.0;135.0;135.0;13.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1252.7708194364445;121.68542003304366;OV;0;0
1200.16;0.0;0.0;4000.0;4000.0;0.0;10.0;28.0;2.0;0.0;0.0;0.0;0.58114;0.08569299999999999;0.08569299999999999;0.2785;-0.08569299999999999;1.0;1.0;0.0;-1.0209;2.215;-0.061139;0.023447;0.0;0.0;1.0;0.0;0.0;15.342;15.342;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;4000.0;1.8;1300.0;9.0;40.0;9.0;1.0;4.0;8.0;135.0;135.0;13.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1252.651616290906;121.68791611301413;OV;0;0
1200.17;0.0;0.0;4000.0;4000.0;0.0;10.0;28.0;2.0;0.0;0.0;0.0;0.57799;0.08569299999999999;0.08569299999999999;0.26779000000000003;-0.07498200000000001;1.0;1.0;0.0;-0.9101799999999999;2.197;-0.063446;0.024558;0.0;0.0;1.0;0.0;0.0;15.342;15.342;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;4000.0;1.8;1300.0;9.0;40.0;9.0;1.0;4.0;8.0;135.0;135.0;13.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1252.5324085234936;121.69041378546629;OV;0;0
1200.18;0.0;0.0;4000.0;4000.0;0.0;10.0;28.0;2.0;0.0;0.0;0.0;0.57799;0.08569299999999999;0.07498200000000001;0.33205999999999997;-0.10712;1.0;1.0;0.0;-0.8167399999999999;2.215;-0.062291999999999986;0.024558;0.0;0.0;1.0;0.0;0.0;15.342;15.342;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;4000.0;1.8;1300.0;9.0;40.0;9.0;1.0;4.0;8.0;135.0;135.0;13.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1252.413196135787;121.69291304981778;OV;0;0
1200.19;0.0;0.0;4000.0;4000.0;0.0;10.0;28.0;2.0;0.0;0.0;0.0;0.57485;0.09640499999999999;0.07498200000000001;0.28922;-0.08569299999999999;1.0;1.0;0.0;-0.8063600000000001;2.2319;-0.063446;0.025668;0.0;0.0;1.0;0.0;0.0;15.342;15.342;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;4000.0;1.8;1300.0;9.0;40.0;9.0;1.0;4.0;8.0;135.0;135.0;13.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1252.2939791293668;121.69541390548595;OV;0;0
1200.2;0.0;0.0;4000.0;4000.0;0.0;10.0;28.0;2.0;0.0;0.0;0.0;0.57799;0.07498200000000001;0.07498200000000001;0.28922;-0.09640499999999999;1.0;1.0;0.0;-0.7025399999999999;2.215;-0.059985000000000004;0.023447;0.0;0.0;1.0;0.0;0.0;15.342;15.342;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;4000.0;1.8;1300.0;9.0;40.0;9.0;1.0;4.0;8.0;135.0;135.0;13.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1252.174757505812;121.69791635188841;OV;0;0
1200.21;0.0;0.0;4000.0;4000.0;0.0;10.0;28.0;2.0;0.0;0.0;0.0;0.58114;0.08569299999999999;0.07498200000000001;0.2785;-0.08569299999999999;1.0;1.0;0.0;-0.70716;2.161;-0.062291999999999986;0.024558;0.0;0.0;1.0;0.0;0.0;15.342;15.342;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;4000.0;1.8;1300.0;9.0;40.0;9.0;1.0;4.0;8.0;135.0;135.0;13.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1252.0555312667027;121.70042038844255;OV;0;0
1200.22;0.0;0.0;4000.0;4000.0;0.0;10.0;28.0;2.0;0.0;0.0;0.0;0.58114;0.08569299999999999;0.053558;0.32135;-0.09640499999999999;1.0;1.0;0.0;-0.6137199999999999;2.197;-0.062291999999999986;0.024558;0.0;0.0;1.0;0.0;0.0;15.342;15.342;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;4000.0;1.8;1300.0;9.0;40.0;9.0;1.0;4.0;8.0;135.0;135.0;13.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1251.9363004136187;121.70292601456593;OV;0;0
1200.23;0.0;0.0;4000.0;4000.0;0.0;10.0;28.0;2.0;0.0;0.0;0.0;0.58114;0.07498200000000001;0.07498200000000001;0.26779000000000003;-0.08569299999999999;1.0;1.0;0.0;-0.5768;2.2319;-0.063446;0.023447;0.0;0.0;1.0;0.0;0.0;15.342;15.342;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;4000.0;1.8;1300.0;9.0;40.0;9.0;1.0;4.0;8.0;135.0;135.0;13.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1251.8170649481401;121.70543322967606;OV;0;0
1200.24;0.0;0.0;4000.0;4000.0;0.0;10.0;28.0;2.0;0.0;0.0;0.0;0.5717;0.053558;0.07498200000000001;0.1821;-0.053558;1.0;1.0;0.0;-0.57796;2.2522;-0.062291999999999986;0.024558;0.0;0.0;1.0;0.0;0.0;15.342;15.342;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;4000.0;1.8;1300.0;9.0;40.0;9.0;1.0;4.0;8.0;135.0;135.0;13.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1251.697824871846;121.7079420331904;OV;0;0
1200.25;0.0;0.0;4000.0;4000.0;0.0;10.0;28.0;2.0;0.0;0.0;0.0;0.57799;0.07498200000000001;0.08569299999999999;0.2142300000000001;-0.06427000000000001;1.0;1.0;0.0;-0.5491199999999999;2.197;-0.063446;0.024558;0.0;0.0;1.0;0.0;0.0;15.342;15.342;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;4000.0;1.8;1300.0;9.0;40.0;9.0;1.0;4.0;8.0;135.0;135.0;13.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1251.5785801863162;121.71045242452648;OV;0;0
1200.26;0.0;0.0;4000.0;4000.0;0.0;10.0;28.0;2.0;0.0;0.0;0.0;0.57799;0.06427000000000001;0.07498200000000001;0.24636999999999998;-0.07498200000000001;1.0;1.0;0.0;-0.4476;2.197;-0.061139;0.025668;0.0;0.0;1.0;0.0;0.0;15.342;15.342;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;4000.0;1.8;1300.0;9.0;40.0;9.0;1.0;4.0;8.0;135.0;135.0;13.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1251.4593308931317;121.71296440310171;OV;0;0
1200.27;0.0;0.0;4000.0;4000.0;0.0;10.0;28.0;2.0;0.0;0.0;0.0;0.58428;0.08569299999999999;0.08569299999999999;0.23565999999999998;-0.053558;1.0;1.0;0.0;-0.45683;2.215;-0.062291999999999986;0.024558;0.0;0.0;1.0;0.0;0.0;15.342;15.342;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;4000.0;1.8;1300.0;9.0;40.0;9.0;1.0;4.0;8.0;135.0;135.0;13.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1251.340076993871;121.71547796833374;OV;0;0
1200.28;0.0;0.0;4000.0;4000.0;0.0;10.0;28.0;2.0;0.0;0.0;0.0;0.58114;0.07498200000000001;0.07498200000000001;0.22495;-0.07498200000000001;1.0;1.0;0.0;-0.4476;2.2342;-0.063446;0.022336;0.0;0.0;1.0;0.0;0.0;15.342;15.342;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;4000.0;1.8;1300.0;9.0;40.0;9.0;1.0;4.0;8.0;135.0;135.0;13.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1251.220818490115;121.71799311964001;OV;0;0
1200.29;0.0;0.0;4000.0;4000.0;0.0;10.0;28.0;2.0;0.0;0.0;0.0;0.57799;0.08569299999999999;0.06427000000000001;0.20352;-0.06427000000000001;1.0;1.0;0.0;-0.49028999999999995;2.2252;-0.062291999999999986;0.023447;0.0;0.0;1.0;0.0;0.0;15.342;15.342;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;4000.0;1.8;1300.0;9.0;40.0;9.0;1.0;4.0;8.0;135.0;135.0;13.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1251.101555383443;121.72050985643801;OV;0;0
1200.3;0.0;0.0;4000.0;4000.0;0.0;10.0;28.0;2.0;0.0;0.0;0.0;0.58114;0.06427000000000001;0.07498200000000001;0.2785;-0.09640499999999999;1.0;1.0;0.0;-0.4487600000000001;2.197;-0.063446;0.024558;0.0;0.0;1.0;0.0;0.0;15.342;15.342;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;4000.0;1.8;1300.0;9.0;40.0;9.0;1.0;4.0;8.0;135.0;135.0;13.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1250.9822876754347;121.72302817814513;OV;0;0
1200.31;0.0;0.0;4000.0;4000.0;0.0;10.0;28.0;2.0;0.0;0.0;0.0;0.58114;0.06427000000000001;0.053558;0.19280999999999998;-0.053558;1.0;1.0;0.0;-0.44645;2.2522;-0.062291999999999986;0.024558;0.0;0.0;1.0;0.0;0.0;15.342;15.342;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;4000.0;1.8;1300.0;9.0;40.0;9.0;1.0;4.0;8.0;135.0;135.0;13.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1250.86301536767;121.72554808417898;OV;0;0
1200.32;0.0;0.0;4000.0;4000.0;0.0;10.0;28.0;2.0;0.0;0.0;0.0;0.5717;0.06427000000000001;0.08569299999999999;0.20352;-0.07498200000000001;1.0;1.0;0.0;-0.48567;2.2297;-0.062291999999999986;0.024558;0.0;0.0;1.0;0.0;0.0;15.342;15.342;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;4000.0;1.8;1300.0;9.0;40.0;9.0;1.0;4.0;8.0;135.0;135.0;13.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1250.7437384617285;121.72806957395706;OV;0;0
1200.33;0.0;0.0;4000.0;4000.0;0.0;10.0;28.0;2.0;0.0;0.0;0.0;0.57485;0.07498200000000001;0.06427000000000001;0.19280999999999998;-0.06427000000000001;1.0;1.0;0.0;-0.4476;2.161;-0.062291999999999986;0.024558;0.0;0.0;1.0;0.0;0.0;15.342;15.342;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;4000.0;1.8;1300.0;9.0;40.0;9.0;1.0;4.0;8.0;135.0;135.0;13.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1250.6244569591909;121.73059264689691;OV;0;0
1200.34;0.0;0.0;4000.0;4000.0;0.0;10.0;28.0;2.0;0.0;0.0;0.0;0.58114;0.08569299999999999;0.07498200000000001;0.28922;-0.08569299999999999;1.0;1.0;0.0;-0.4476;2.1981;-0.062291999999999986;0.023447;0.0;0.0;1.0;0.0;0.0;15.342;15.342;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;4000.0;1.8;1300.0;9.0;40.0;9.0;1.0;4.0;8.0;135.0;135.0;13.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1250.505170861636;121.73311730241586;OV;0;0
1200.35;0.0;0.0;4000.0;4000.0;0.0;10.0;28.0;2.0;0.0;0.0;0.0;0.58114;0.07498200000000001;0.07498200000000001;0.20352;-0.06427000000000001;1.0;1.0;0.0;-0.48682;2.161;-0.061139;0.024558;0.0;0.0;1.0;0.0;0.0;15.342;15.342;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;4000.0;1.8;1300.0;9.0;40.0;9.0;1.0;4.0;8.0;135.0;135.0;13.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1250.3858801706447;121.7356435399316;OV;0;0
1200.36;0.0;0.0;4000.0;4000.0;0.0;10.0;28.0;2.0;0.0;0.0;0.0;0.57799;0.08569299999999999;0.06427000000000001;0.2142300000000001;-0.07498200000000001;1.0;1.0;0.0;-0.53989;2.197;-0.063446;0.024558;0.0;0.0;1.0;0.0;0.0;15.342;15.342;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;4000.0;1.8;1300.0;9.0;40.0;9.0;1.0;4.0;8.0;135.0;135.0;13.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1250.2665848877948;121.7381713588615;OV;0;0
1200.37;0.0;0.0;4000.0;4000.0;0.0;10.0;28.0;2.0;0.0;0.0;0.0;0.57799;0.07498200000000001;0.06427000000000001;0.19280999999999998;-0.053558;1.0;1.0;0.0;-0.55835;2.1554;-0.063446;0.024558;0.0;0.0;1.0;0.0;0.0;15.342;15.342;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;4000.0;1.8;1300.0;9.0;40.0;9.0;1.0;4.0;8.0;135.0;135.0;13.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1250.1472850146683;121.74070075862312;OV;0;0
1200.38;0.0;0.0;4000.0;4000.0;0.0;10.0;28.0;2.0;0.0;0.0;0.0;0.58114;0.08569299999999999;0.07498200000000001;0.31064;-0.08569299999999999;1.0;1.0;0.0;-0.62641;2.161;-0.062291999999999986;0.024558;0.0;0.0;1.0;0.0;0.0;15.342;15.342;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;4000.0;1.8;1300.0;9.0;40.0;9.0;1.0;4.0;8.0;135.0;135.0;13.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1250.027980552845;121.74323173863395;OV;0;0
1200.39;0.0;0.0;4000.0;4000.0;0.0;10.0;28.0;2.0;0.0;0.0;0.0;0.57485;0.08569299999999999;0.08569299999999999;0.22495;-0.06427000000000001;1.0;1.0;0.0;-0.59526;2.1508;-0.062291999999999986;0.024558;0.0;0.0;1.0;0.0;0.0;15.342;15.342;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;4000.0;1.8;1300.0;9.0;40.0;9.0;1.0;4.0;8.0;135.0;135.0;13.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1249.9086715039032;121.74576429831144;OV;0;0
1200.4;0.0;0.0;4000.0;4000.0;0.0;10.0;28.0;2.0;0.0;0.0;0.0;0.57485;0.08569299999999999;0.07498200000000001;0.20352;-0.07498200000000001;1.0;1.0;0.0;-0.63217;2.1249;-0.062291999999999986;0.024558;0.0;0.0;1.0;0.0;0.0;15.342;15.342;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;4000.0;1.8;1300.0;9.0;40.0;9.0;1.0;4.0;8.0;135.0;135.0;13.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1249.7893578694236;121.74829843707312;OV;0;0
1200.41;0.0;0.0;4000.0;4000.0;0.0;10.0;28.0;2.0;0.0;0.0;0.0;0.58114;0.07498200000000001;0.06427000000000001;0.19280999999999998;-0.053558;1.0;1.0;0.0;-0.74753;2.0889;-0.061139;0.025668;0.0;0.0;1.0;0.0;0.0;15.342;15.342;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;4000.0;1.8;1300.0;9.0;40.0;9.0;1.0;4.0;8.0;135.0;135.0;13.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1249.6700396509855;121.75083415433657;OV;0;0
1200.42;0.0;0.0;4000.0;4000.0;0.0;10.0;28.0;2.0;0.0;0.0;0.0;0.58114;0.08569299999999999;0.07498200000000001;0.32135;-0.09640499999999999;1.0;1.0;0.0;-0.76137;2.0889;-0.062291999999999986;0.025668;0.0;0.0;1.0;0.0;0.0;15.342;15.342;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;4000.0;1.8;1300.0;9.0;40.0;9.0;1.0;4.0;8.0;135.0;135.0;13.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1249.5507168501692;121.75337144951912;OV;0;0
1200.43;0.0;0.0;4000.0;4000.0;0.0;10.0;28.0;2.0;0.0;0.0;0.0;0.58114;0.08569299999999999;0.07498200000000001;0.2142300000000001;-0.06427000000000001;1.0;1.0;0.0;-0.86865;2.1261;-0.062291999999999986;0.024558;0.0;0.0;1.0;0.0;0.0;15.342;15.342;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;4000.0;1.8;1300.0;9.0;40.0;9.0;1.0;4.0;8.0;135.0;135.0;13.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1249.4313894685542;121.75591032203842;OV;0;0
1200.44;0.0;0.0;4000.0;4000.0;0.0;10.0;28.0;2.0;0.0;0.0;0.0;0.58428;0.06427000000000001;0.07498200000000001;0.2142300000000001;-0.07498200000000001;1.0;1.0;0.0;-0.8905700000000001;2.0889;-0.063446;0.024558;0.0;0.0;1.0;0.0;0.0;15.342;15.342;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;4000.0;1.8;1300.0;9.0;40.0;9.0;1.0;4.0;8.0;135.0;135.0;13.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1249.3120575077207;121.75845077131186;PFD;0;0
1200.45;0.0;0.0;4000.0;4000.0;0.0;10.0;28.0;2.0;0.0;0.0;0.0;0.58114;0.07498200000000001;0.07498200000000001;0.17139000000000001;-0.053558;1.0;1.0;0.0;-0.9736299999999999;2.1351;-0.062291999999999986;0.023447;0.0;0.0;1.0;0.0;0.0;15.342;15.342;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;4000.0;1.8;1300.0;9.0;40.0;9.0;1.0;4.0;8.0;135.0;135.0;13.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1249.1927209692485;121.760992796757;PFD;0;0
